,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,186.04564308293695,18.76798344604715,168.04,49.72,22.44,6.2,50,360,500,0.4,0.034
seed_1,191.48922198124478,18.724465491503285,172.48,57.68,25.8,7.84,50,360,500,0.4,0.034
seed_2,204.7372828936315,18.82900402981218,164.88,54.88,24.96,7.92,50,360,500,0.4,0.034
seed_3,175.829608372163,18.937479786006822,198.52,66.44,28.92,8.16,50,360,500,0.4,0.034
seed_4,189.8213488030374,18.781230432476207,163.44,51.92,22.44,7.64,50,360,500,0.4,0.034
seed_5,188.76435681423433,18.763400828970884,178.6,58.12,27.56,9.48,50,360,500,0.4,0.034
seed_6,182.75488228519623,18.57765152337446,167.16,54.72,23.8,6.96,50,360,500,0.4,0.034
seed_7,190.3057725897984,18.967389897993744,164.04,53.24,24.08,8.64,50,360,500,0.4,0.034
seed_8,198.6864161892803,18.616946678762716,164.2,49.56,21.72,6.04,50,360,500,0.4,0.034
seed_9,199.08943398313193,18.81242988051233,155.84,52.68,24.04,8.88,50,360,500,0.4,0.034
seed_10,191.81603968940544,18.39402246120818,163.92,49.12,22.64,6.84,50,360,500,0.4,0.034
seed_11,186.2519490819832,18.858542221912472,156.56,48.8,23.08,6.48,50,360,500,0.4,0.034
seed_12,174.39113010276472,18.530490710209726,173.08,54.32,25.24,8.36,50,360,500,0.4,0.034
seed_13,195.18287936553781,18.864065482730457,169.2,53.2,23.32,7.48,50,360,500,0.4,0.034
seed_14,194.2174677950257,18.660371486497002,173.16,57.0,24.8,8.04,50,360,500,0.4,0.034
seed_15,187.2074224944165,19.100320715987966,186.2,57.12,26.92,8.68,50,360,500,0.4,0.034
seed_16,192.2613364013604,19.5786468288656,168.6,56.64,24.48,7.36,50,360,500,0.4,0.034
seed_17,182.3282165975521,18.687513419601853,170.56,54.84,22.64,6.08,50,360,500,0.4,0.034
seed_18,176.8846225962792,18.872225955817555,187.88,63.2,26.68,8.04,50,360,500,0.4,0.034
seed_19,193.76999313899418,18.758951364299087,167.48,51.6,23.84,8.08,50,360,500,0.4,0.034
