,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,175.63804467132738,18.96048026694973,144.12,37.64,14.92,4.04,50,360,500,0.8,0.046
seed_1,179.55036722397327,18.987887596771337,167.24,47.0,18.92,5.72,50,360,500,0.8,0.046
seed_2,172.45962700103587,18.790160231636364,178.24,50.64,21.76,6.48,50,360,500,0.8,0.046
seed_3,163.5002452273742,18.979051480904765,181.6,56.84,26.08,7.92,50,360,500,0.8,0.046
seed_4,169.9630769486846,19.055046924542324,165.84,49.08,19.48,5.72,50,360,500,0.8,0.046
seed_5,184.65743232653335,19.238473050058168,148.8,40.28,17.52,4.48,50,360,500,0.8,0.046
seed_6,167.6941664908489,18.770062443278015,152.16,42.88,16.52,4.4,50,360,500,0.8,0.046
seed_7,177.93241090100517,18.999757227154106,171.56,52.36,23.72,7.0,50,360,500,0.8,0.046
seed_8,172.86759403209402,18.994944056477053,159.92,42.4,16.44,4.92,50,360,500,0.8,0.046
seed_9,172.96069704728353,18.668646665674373,151.52,42.56,18.52,5.12,50,360,500,0.8,0.046
seed_10,169.62948643664106,18.993607244449922,171.0,50.24,19.68,4.56,50,360,500,0.8,0.046
seed_11,168.88413110818303,19.196911693869165,182.68,57.68,26.6,6.32,50,360,500,0.8,0.046
seed_12,165.92439704295415,18.939477466613525,175.36,50.92,21.44,4.68,50,360,500,0.8,0.046
seed_13,173.96149804076646,18.798642654593323,173.44,47.64,20.0,5.6,50,360,500,0.8,0.046
seed_14,183.890423884957,19.13025190660111,167.4,51.36,21.16,6.32,50,360,500,0.8,0.046
seed_15,178.4218156603768,19.101576872920244,170.76,47.64,21.0,7.04,50,360,500,0.8,0.046
seed_16,170.43719745824782,19.158785755319574,171.24,44.6,16.96,5.44,50,360,500,0.8,0.046
seed_17,178.08185583222587,19.009338307896567,173.6,52.36,20.48,6.96,50,360,500,0.8,0.046
seed_18,167.98964514608397,18.996139685556162,176.64,54.88,26.56,8.28,50,360,500,0.8,0.046
seed_19,174.13367473804846,19.02474639383094,184.36,58.0,23.72,6.84,50,360,500,0.8,0.046
