,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,318.6812643851661,20.075818207458695,125.96,35.36,16.0,4.28,50,360,500,0.3,0.046
seed_1,297.8640453819873,19.35629856344324,144.36,44.48,19.76,6.44,50,360,500,0.3,0.046
seed_2,319.27882040807066,19.80609642134542,126.56,39.68,19.04,6.88,50,360,500,0.3,0.046
seed_3,294.2297214801916,19.86452248477528,145.56,47.44,21.68,7.12,50,360,500,0.3,0.046
seed_4,309.9189290842467,19.83845514990284,131.76,43.64,22.2,7.36,50,360,500,0.3,0.046
seed_5,311.120585287181,19.906943346944413,133.64,41.32,18.8,6.16,50,360,500,0.3,0.046
seed_6,296.3766402648448,19.867058780234647,140.52,43.84,18.6,5.8,50,360,500,0.3,0.046
seed_7,306.64046417303075,20.143962589845383,152.48,44.8,18.32,5.08,50,360,500,0.3,0.046
seed_8,318.1080368485643,19.535810546996313,145.92,43.0,18.12,5.44,50,360,500,0.3,0.046
seed_9,307.7012974807952,19.807550438830827,130.92,40.12,16.88,4.68,50,360,500,0.3,0.046
seed_10,304.1645668051695,19.790552552483394,136.12,39.6,17.24,5.44,50,360,500,0.3,0.046
seed_11,311.82077430113463,20.279593024591918,137.24,40.52,18.64,6.36,50,360,500,0.3,0.046
seed_12,306.9601956979597,19.576322923626474,143.96,41.24,17.36,5.8,50,360,500,0.3,0.046
seed_13,293.74768607199775,19.577956887444376,146.16,42.52,19.4,5.84,50,360,500,0.3,0.046
seed_14,303.51307064980983,19.926516192514068,129.72,39.48,17.36,5.32,50,360,500,0.3,0.046
seed_15,294.6114323488537,20.22489687947787,146.36,44.88,19.84,6.0,50,360,500,0.3,0.046
seed_16,301.4902561017051,19.94906330920836,135.32,39.04,16.56,5.92,50,360,500,0.3,0.046
seed_17,306.73210692305696,20.26280020188937,123.6,36.84,15.4,4.92,50,360,500,0.3,0.046
seed_18,301.6773716180658,19.560093859122397,149.84,45.48,21.28,7.52,50,360,500,0.3,0.046
seed_19,303.7136190318358,20.153598594938206,129.84,41.28,18.44,4.92,50,360,500,0.3,0.046
