,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,240.2085101253303,19.208974118535046,149.0,47.28,21.6,6.44,50,360,500,0.1,0.036000000000000004
seed_1,243.57941241168066,18.92746412783018,168.24,59.6,27.64,8.56,50,360,500,0.1,0.036000000000000004
seed_2,258.9821559526796,18.961086180003214,147.36,49.12,22.88,7.28,50,360,500,0.1,0.036000000000000004
seed_3,233.8871990342798,19.19869018280474,167.32,54.4,22.36,7.08,50,360,500,0.1,0.036000000000000004
seed_4,245.46805958974608,18.973383843158377,150.48,49.96,22.88,8.16,50,360,500,0.1,0.036000000000000004
seed_5,255.16444756522068,18.96401337569453,164.6,59.56,28.88,10.44,50,360,500,0.1,0.036000000000000004
seed_6,242.8500008389253,18.919174707503593,157.24,61.36,29.0,9.56,50,360,500,0.1,0.036000000000000004
seed_7,253.69087918018914,19.01486306473781,151.12,52.4,23.92,7.96,50,360,500,0.1,0.036000000000000004
seed_8,257.5694066810613,18.96500798447912,164.64,57.88,23.52,8.52,50,360,500,0.1,0.036000000000000004
seed_9,253.09519535952808,18.78291330321948,147.52,46.28,20.8,7.4,50,360,500,0.1,0.036000000000000004
seed_10,247.01020374880747,18.61608978019037,147.96,48.88,22.16,6.8,50,360,500,0.1,0.036000000000000004
seed_11,240.86890913054148,19.302998271313328,154.56,53.96,24.0,7.48,50,360,500,0.1,0.036000000000000004
seed_12,244.6960816334774,18.87715133371585,150.76,49.76,20.68,7.36,50,360,500,0.1,0.036000000000000004
seed_13,251.10603385219682,19.06743293534146,163.68,54.16,23.24,6.48,50,360,500,0.1,0.036000000000000004
seed_14,246.9940911830041,18.612055482325005,151.0,55.48,24.16,7.68,50,360,500,0.1,0.036000000000000004
seed_15,254.32602882207203,19.061290131145594,174.84,63.32,31.96,11.52,50,360,500,0.1,0.036000000000000004
seed_16,243.61530015027168,19.19355178493167,160.64,54.6,24.72,7.44,50,360,500,0.1,0.036000000000000004
seed_17,230.81791959533447,18.754963422388247,175.6,63.28,29.96,9.84,50,360,500,0.1,0.036000000000000004
seed_18,238.47066479306966,19.0168752112109,165.0,56.72,27.04,8.0,50,360,500,0.1,0.036000000000000004
seed_19,245.44020058488198,19.101762451058146,151.84,51.44,24.72,7.68,50,360,500,0.1,0.036000000000000004
