,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,218.0773396542334,19.191510989212247,140.96,42.72,18.6,6.28,50,360,500,0.5,0.042
seed_1,224.19662371437119,19.173242701015287,155.64,47.72,19.92,6.32,50,360,500,0.5,0.042
seed_2,225.7790636236271,19.15195393582069,153.8,43.84,19.36,5.68,50,360,500,0.5,0.042
seed_3,218.41772673275864,19.178807403544145,156.6,50.04,22.6,6.0,50,360,500,0.5,0.042
seed_4,219.8445009349781,19.067211855076653,155.68,50.08,23.6,7.64,50,360,500,0.5,0.042
seed_5,217.52846310354306,19.239884076240383,162.44,55.2,23.96,7.6,50,360,500,0.5,0.042
seed_6,212.68665608243958,18.958215441672767,143.84,41.68,19.36,6.12,50,360,500,0.5,0.042
seed_7,239.02253442150896,19.364309614786755,151.48,45.64,19.48,6.12,50,360,500,0.5,0.042
seed_8,233.6894659264445,19.104550288008983,159.2,49.08,20.56,6.24,50,360,500,0.5,0.042
seed_9,236.88908728593222,19.030981979655703,141.08,41.6,17.52,5.0,50,360,500,0.5,0.042
seed_10,227.024770174638,19.074620414462416,148.04,42.56,18.68,5.64,50,360,500,0.5,0.042
seed_11,212.53265933335996,19.42499911193852,161.92,47.68,19.72,5.44,50,360,500,0.5,0.042
seed_12,210.84903645793497,19.352049081403965,162.2,50.96,19.04,5.68,50,360,500,0.5,0.042
seed_13,229.4763927395727,19.307145066663164,158.84,47.52,22.16,7.4,50,360,500,0.5,0.042
seed_14,230.84586027416896,19.205902733418917,151.56,44.48,18.64,6.6,50,360,500,0.5,0.042
seed_15,210.22247338198724,19.254257378288596,176.72,57.48,25.56,7.68,50,360,500,0.5,0.042
seed_16,223.15009162589325,19.23357609352231,163.6,48.44,21.84,7.16,50,360,500,0.5,0.042
seed_17,215.97749891391982,19.224561226419095,160.72,49.8,17.76,5.32,50,360,500,0.5,0.042
seed_18,230.461231567704,19.294198624966604,168.64,56.76,24.76,8.28,50,360,500,0.5,0.042
seed_19,220.82451981198096,19.320707976711784,148.96,43.32,19.4,6.0,50,360,500,0.5,0.042
