,Unnamed: 0,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
0,seed_0,334.1713694892615,19.8066164584211,390.78,136.54,64.48,22.58,100,360,500,0.4,0.06
1,seed_1,349.10863302532726,19.79979870913056,400.4,140.86,65.68,22.52,100,360,500,0.4,0.06
2,seed_2,347.36566197874214,20.01232319077329,394.34,137.22,63.02,22.02,100,360,500,0.4,0.06
3,seed_3,339.8278478431748,19.91170467433583,418.26,147.56,70.24,24.58,100,360,500,0.4,0.06
4,seed_4,324.1436971351752,20.08443526116019,408.14,148.62,71.52,24.84,100,360,500,0.4,0.06
