,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,365.6644839271089,20.277313176871218,127.28,44.64,19.44,6.28,50,360,500,0.0,0.044000000000000004
seed_1,374.4086412310895,19.896559875299666,128.2,42.92,16.84,4.88,50,360,500,0.0,0.044000000000000004
seed_2,382.55965820991196,19.826180963709756,133.24,45.24,21.16,7.16,50,360,500,0.0,0.044000000000000004
seed_3,357.304704725398,20.336421543586063,132.04,40.04,17.44,4.88,50,360,500,0.0,0.044000000000000004
seed_4,356.91426964797387,19.92942466532655,135.24,48.32,22.64,7.76,50,360,500,0.0,0.044000000000000004
seed_5,365.4888304436291,20.174544650961266,120.56,38.04,18.56,6.0,50,360,500,0.0,0.044000000000000004
seed_6,363.971521552502,20.386269838961503,126.28,42.56,20.12,6.56,50,360,500,0.0,0.044000000000000004
seed_7,379.0786582669925,20.261724864101474,114.44,34.0,15.36,5.2,50,360,500,0.0,0.044000000000000004
seed_8,375.4263480848928,20.0070096677268,126.12,41.16,17.36,4.56,50,360,500,0.0,0.044000000000000004
seed_9,386.8081656914705,19.77253690369152,118.96,37.12,16.84,5.28,50,360,500,0.0,0.044000000000000004
seed_10,380.14887760367594,19.92815796009665,126.4,42.48,19.76,4.2,50,360,500,0.0,0.044000000000000004
seed_11,370.4269496980227,20.874971225140342,127.0,40.76,18.8,6.52,50,360,500,0.0,0.044000000000000004
seed_12,376.7853809629724,20.141163516131776,122.48,40.32,17.88,5.96,50,360,500,0.0,0.044000000000000004
seed_13,374.5447011977155,20.187129118292496,144.28,51.72,25.44,9.04,50,360,500,0.0,0.044000000000000004
seed_14,376.15416953165027,20.029355147963788,134.16,45.6,20.48,6.84,50,360,500,0.0,0.044000000000000004
seed_15,362.34463956056396,20.290475128946134,142.64,48.76,21.2,6.52,50,360,500,0.0,0.044000000000000004
seed_16,363.68433440285463,20.477944696859822,135.12,41.56,19.16,6.24,50,360,500,0.0,0.044000000000000004
seed_17,367.04429220099223,20.126379415355686,127.8,42.36,19.72,6.08,50,360,500,0.0,0.044000000000000004
seed_18,367.06505423145535,20.10730896079409,133.44,45.8,21.52,7.12,50,360,500,0.0,0.044000000000000004
seed_19,352.1225705538629,20.242475183494367,121.04,40.32,18.16,6.04,50,360,500,0.0,0.044000000000000004
