,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,628.0955862488311,22.815710480716664,15.36,2.16,0.64,0.32,25,360,500,0.2,0.08
seed_1,625.1532361754269,19.999248582957726,10.96,3.2,0.64,0.0,25,360,500,0.2,0.08
seed_2,601.6709210176508,21.276563857435047,10.88,1.6,0.72,0.56,25,360,500,0.2,0.08
seed_3,672.065853707449,22.49008113451895,20.88,6.72,2.4,0.72,25,360,500,0.2,0.08
seed_4,629.7798284511872,22.130326564570222,15.84,3.68,0.88,0.24,25,360,500,0.2,0.08
seed_5,602.3240605313538,21.474907041099346,14.72,3.76,2.0,0.8,25,360,500,0.2,0.08
seed_6,635.204899468787,20.890651980741527,15.6,2.88,1.2,0.32,25,360,500,0.2,0.08
seed_7,600.2066177055017,21.373178533398537,15.68,2.96,1.36,0.48,25,360,500,0.2,0.08
seed_8,611.7806402144175,20.672113386325165,11.92,1.92,1.12,0.56,25,360,500,0.2,0.08
seed_9,629.4664228449537,21.656733471996642,19.92,8.48,4.96,1.12,25,360,500,0.2,0.08
seed_10,624.795595650241,21.472803123251495,23.52,5.84,2.88,0.88,25,360,500,0.2,0.08
seed_11,594.6840901796382,21.471129620417223,22.24,5.52,2.4,0.8,25,360,500,0.2,0.08
seed_12,670.7597559168219,21.89560653983586,26.4,9.04,4.4,1.12,25,360,500,0.2,0.08
seed_13,645.3556312096351,20.85039039912824,28.56,8.48,3.44,1.44,25,360,500,0.2,0.08
seed_14,636.980285620324,21.477310455587542,12.8,2.32,0.88,0.08,25,360,500,0.2,0.08
seed_15,633.2099362291933,22.530983594899343,11.92,3.68,1.6,0.88,25,360,500,0.2,0.08
seed_16,598.244428075475,20.812694559998747,25.36,6.72,3.6,0.88,25,360,500,0.2,0.08
seed_17,641.5047507258415,22.503553353642257,17.12,3.44,1.2,0.4,25,360,500,0.2,0.08
seed_18,590.7151623498431,22.879778332862156,16.8,4.32,1.76,0.4,25,360,500,0.2,0.08
seed_19,646.4924328355746,21.67005372041852,18.4,3.6,1.28,0.48,25,360,500,0.2,0.08
