,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,244.75708953275236,18.761710017562717,43.68,13.44,6.24,1.68,25,360,500,0.1,0.04
seed_1,212.22309887883273,18.561108171899747,52.64,16.32,8.8,2.08,25,360,500,0.1,0.04
seed_2,191.20969901723376,18.829558821781088,52.32,16.96,6.88,1.76,25,360,500,0.1,0.04
seed_3,222.55609773884197,18.893915779865385,37.2,9.84,4.72,1.6,25,360,500,0.1,0.04
seed_4,216.18814864558863,18.934902535705948,50.08,16.24,6.96,2.24,25,360,500,0.1,0.04
seed_5,230.5755744422396,18.67580822034495,42.72,13.04,5.84,1.6,25,360,500,0.1,0.04
seed_6,219.69069556518173,18.987809611500303,48.08,16.24,6.48,2.24,25,360,500,0.1,0.04
seed_7,211.13870069527556,18.7537222461499,51.52,16.48,7.44,2.4,25,360,500,0.1,0.04
seed_8,216.97669752009799,18.769397669915634,39.36,11.36,4.48,0.64,25,360,500,0.1,0.04
seed_9,211.76330852641578,18.574002806713647,44.16,14.0,7.04,2.16,25,360,500,0.1,0.04
seed_10,205.62450816836915,18.887575698454395,47.6,15.52,5.68,2.08,25,360,500,0.1,0.04
seed_11,189.1768923605437,18.69164156117011,43.92,14.24,5.76,1.68,25,360,500,0.1,0.04
seed_12,238.95905471810184,18.883193428298423,50.56,16.08,6.32,2.16,25,360,500,0.1,0.04
seed_13,211.61498297894687,18.574862474808697,43.28,12.72,5.68,2.0,25,360,500,0.1,0.04
seed_14,212.5340690657564,18.809467237815216,51.68,16.32,6.24,2.16,25,360,500,0.1,0.04
seed_15,221.79509793379177,19.048580766064067,55.36,17.2,7.52,2.08,25,360,500,0.1,0.04
seed_16,202.09215620642496,18.470473866352002,42.56,15.76,8.16,3.04,25,360,500,0.1,0.04
seed_17,217.21979621594218,18.950951629400507,45.2,13.44,5.36,1.36,25,360,500,0.1,0.04
seed_18,213.64965015033025,18.923992247026057,68.48,24.16,12.72,3.2,25,360,500,0.1,0.04
seed_19,229.71544825314294,18.79040565608938,42.4,10.0,4.24,0.48,25,360,500,0.1,0.04
