,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,273.2527097218095,19.189430959417443,42.8,14.08,6.56,2.08,25,360,500,0,0.04
seed_1,238.50557102095252,18.778182560804115,53.92,12.88,5.76,1.52,25,360,500,0,0.04
seed_2,210.8207870318405,18.584957087971837,51.52,20.08,10.4,3.28,25,360,500,0,0.04
seed_3,230.70763564070302,18.86818960828565,43.92,13.2,5.68,2.72,25,360,500,0,0.04
seed_4,224.18231859284762,18.893793553867678,55.92,16.56,8.32,3.52,25,360,500,0,0.04
seed_5,249.06976402594236,18.663783419455314,43.12,12.48,5.68,1.44,25,360,500,0,0.04
seed_6,237.53928596241494,18.893273532192353,42.08,11.36,4.96,1.68,25,360,500,0,0.04
seed_7,235.32675372738362,18.779336527169992,50.16,16.48,8.24,2.48,25,360,500,0,0.04
seed_8,234.41808950217685,18.78030701054454,34.72,10.56,4.88,1.28,25,360,500,0,0.04
seed_9,219.56059278089003,18.643804109350395,40.24,12.88,6.24,2.24,25,360,500,0,0.04
seed_10,211.2098731736474,18.994163125569496,48.96,15.2,7.28,3.28,25,360,500,0,0.04
seed_11,216.29953590976686,19.017745208194256,58.32,20.64,9.12,2.8,25,360,500,0,0.04
seed_12,247.85739063982146,18.448983849981694,46.96,13.52,5.52,1.12,25,360,500,0,0.04
seed_13,218.67445498004238,18.880276502657104,53.44,15.04,6.4,2.96,25,360,500,0,0.04
seed_14,235.81847261362577,18.788613194242345,42.96,15.68,5.92,1.2,25,360,500,0,0.04
seed_15,229.5340680578508,19.215078697393523,54.88,15.68,6.0,2.08,25,360,500,0,0.04
seed_16,223.6535348851722,18.62242828231677,38.24,11.04,4.64,0.56,25,360,500,0,0.04
seed_17,222.24490269173285,18.928262624227678,52.16,18.8,7.28,1.92,25,360,500,0,0.04
seed_18,235.11539016464144,18.87815628614921,60.24,22.4,10.88,3.04,25,360,500,0,0.04
seed_19,243.47514610880364,19.015830730798328,40.56,10.56,4.88,1.2,25,360,500,0,0.04
