,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,80.72295883208139,17.767387111949823,56.32,15.12,7.12,3.04,25,360,500,0.7,0.02
seed_1,80.2430717873632,17.918594685652405,76.56,22.56,10.4,1.76,25,360,500,0.7,0.02
seed_2,84.30335217026571,17.963733799296538,58.72,16.96,5.6,1.76,25,360,500,0.7,0.02
seed_3,79.3484441172224,17.750564002785275,64.08,16.8,6.8,2.24,25,360,500,0.7,0.02
seed_4,77.82981493531456,18.03598865099723,78.96,23.04,8.56,1.36,25,360,500,0.7,0.02
seed_5,91.68671802749869,17.7636425117015,70.96,18.4,7.12,2.08,25,360,500,0.7,0.02
seed_6,90.5367025125117,18.06878261573034,69.2,17.84,7.36,1.6,25,360,500,0.7,0.02
seed_7,84.98701968801117,17.928005497252027,54.72,13.6,5.2,0.88,25,360,500,0.7,0.02
seed_8,89.43121101499938,18.023124776011123,71.52,18.8,8.24,1.68,25,360,500,0.7,0.02
seed_9,86.30834168422558,17.66877523822746,69.68,18.0,7.6,2.16,25,360,500,0.7,0.02
seed_10,85.67093176997496,17.818463134635778,77.76,21.76,8.48,2.88,25,360,500,0.7,0.02
seed_11,83.31109521911249,18.17977720481215,84.48,24.24,9.36,2.64,25,360,500,0.7,0.02
seed_12,80.80755322126656,17.3884245510584,73.36,21.6,9.84,3.52,25,360,500,0.7,0.02
seed_13,80.38936724269523,17.97847163642424,78.24,21.6,8.72,1.92,25,360,500,0.7,0.02
seed_14,79.18076705448021,17.848053592012672,59.52,15.84,6.48,3.04,25,360,500,0.7,0.02
seed_15,86.45371484467636,18.48578203097135,62.08,14.08,6.0,1.28,25,360,500,0.7,0.02
seed_16,80.24287187176098,18.060506725652846,75.84,20.0,8.56,2.72,25,360,500,0.7,0.02
seed_17,91.16269196573525,18.13952022665286,71.36,17.28,6.64,2.4,25,360,500,0.7,0.02
seed_18,90.72889797472149,18.098986475816275,81.44,21.84,10.96,3.04,25,360,500,0.7,0.02
seed_19,84.33868103326496,18.098770429904718,76.24,19.52,7.04,1.28,25,360,500,0.7,0.02
