,Unnamed: 0,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
0,seed_0,236.61786888483795,19.125442672807523,448.06,156.38,72.52,22.52,100,360,500,0.8,0.08
1,seed_1,252.8984871600386,19.003846655240896,437.6,154.28,73.48,24.98,100,360,500,0.8,0.08
2,seed_2,256.31308185425087,19.48592694215763,434.62,151.5,70.68,22.9,100,360,500,0.8,0.08
3,seed_3,256.1561836373174,19.339170259472034,454.96,153.68,69.2,23.16,100,360,500,0.8,0.08
4,seed_4,246.6746210070614,19.62163607471094,434.46,148.28,68.92,22.7,100,360,500,0.8,0.08
