,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,261.39557946170635,19.12053543406833,136.64,42.2,17.52,4.52,50,360,500,0.4,0.044000000000000004
seed_1,256.6467849293728,19.524543885757847,145.64,46.44,20.08,5.96,50,360,500,0.4,0.044000000000000004
seed_2,256.7611502124884,19.476732670338382,141.12,43.2,18.56,6.0,50,360,500,0.4,0.044000000000000004
seed_3,228.52459802504399,19.53650412594093,160.88,54.2,25.0,6.76,50,360,500,0.4,0.044000000000000004
seed_4,254.23885186363907,19.368641095122317,141.72,41.6,19.64,6.24,50,360,500,0.4,0.044000000000000004
seed_5,265.22352148309005,19.50714911590246,146.28,48.08,23.08,7.12,50,360,500,0.4,0.044000000000000004
seed_6,245.51939446938758,19.281978791704308,148.0,48.84,21.04,6.92,50,360,500,0.4,0.044000000000000004
seed_7,268.73959728719547,19.621628557382472,150.28,48.4,20.28,6.08,50,360,500,0.4,0.044000000000000004
seed_8,271.11945934455895,19.380600652026303,145.56,45.44,18.6,5.6,50,360,500,0.4,0.044000000000000004
seed_9,276.053341137643,19.28895912786383,138.48,44.6,18.44,5.4,50,360,500,0.4,0.044000000000000004
seed_10,259.17059939837264,19.456293562414963,148.0,48.08,22.0,7.52,50,360,500,0.4,0.044000000000000004
seed_11,250.93509977819616,19.638980565909925,143.64,43.68,18.0,5.16,50,360,500,0.4,0.044000000000000004
seed_12,251.2610478712229,19.682871576285663,141.88,39.72,16.36,5.88,50,360,500,0.4,0.044000000000000004
seed_13,265.9792783573202,19.433451942270946,155.72,51.72,25.72,7.48,50,360,500,0.4,0.044000000000000004
seed_14,252.1856879352529,19.23801237106155,155.76,45.04,19.24,7.44,50,360,500,0.4,0.044000000000000004
seed_15,260.5469370484604,19.742570553843134,142.96,41.32,18.76,6.4,50,360,500,0.4,0.044000000000000004
seed_16,249.16599644244164,19.320542019390427,146.24,42.76,17.48,6.16,50,360,500,0.4,0.044000000000000004
seed_17,254.83557204841202,19.528893860307527,142.04,41.44,18.16,5.28,50,360,500,0.4,0.044000000000000004
seed_18,256.5618279089962,19.442334673598186,150.12,52.92,25.2,9.08,50,360,500,0.4,0.044000000000000004
seed_19,255.98535469628993,19.5863459883247,150.4,45.08,19.24,5.76,50,360,500,0.4,0.044000000000000004
