,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,164.3581845,18.70720946,167.96,55.08,25.36,8.4,50,360,500,0.4,0.03
seed_1,164.4617125,18.49192851,186.36,60.92,28.72,9.24,50,360,500,0.4,0.03
seed_2,178.0459351,18.59440075,175.92,60.24,27.32,7.92,50,360,500,0.4,0.03
seed_3,162.0442171,18.63679119,206.48,72.16,31.84,10.52,50,360,500,0.4,0.03
seed_4,161.8705308,18.67534461,172.76,55.76,26.56,9.72,50,360,500,0.4,0.03
seed_5,167.8117444,18.47650363,182.6,60.32,24.72,7.2,50,360,500,0.4,0.03
seed_6,159.9159188,18.34616317,172.12,58.68,26.24,8.36,50,360,500,0.4,0.03
seed_7,177.7149395,18.58177471,173.68,55.64,25.2,8.72,50,360,500,0.4,0.03
seed_8,160.2261885,18.31374309,180.48,53.64,21.56,6.2,50,360,500,0.4,0.03
seed_9,172.8708283,18.29901451,162,46.24,19.52,7.08,50,360,500,0.4,0.03
seed_10,170.58315,18.19801448,172.6,58.44,24.72,6.96,50,360,500,0.4,0.03
seed_11,165.7662063,18.69618634,169.56,57.12,27.84,8.96,50,360,500,0.4,0.03
seed_12,156.525189,18.40163809,172.72,52.2,20.52,6.36,50,360,500,0.4,0.03
seed_13,169.2371214,18.44328036,173.2,55.28,25.4,8.52,50,360,500,0.4,0.03
seed_14,163.2188421,18.56510303,175.2,54.8,25.64,9.4,50,360,500,0.4,0.03
seed_15,166.4985119,18.88850856,207,66,32.44,11.88,50,360,500,0.4,0.03
seed_16,167.8576076,18.60104722,168.52,54.32,23.88,8.32,50,360,500,0.4,0.03
seed_17,153.2884984,18.28596477,193.84,68.64,29.6,9.56,50,360,500,0.4,0.03
seed_18,152.8225851,18.51999911,200,69.96,33.88,10.84,50,360,500,0.4,0.03
seed_19,158.6721191,18.47738465,203.08,69.16,30.88,9.88,50,360,500,0.4,0.03
