,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,293.81026623303455,19.910070295706333,127.28,37.36,15.12,5.2,50,360,500,0.3,0.044000000000000004
seed_1,272.6259498026217,19.496110403753324,151.88,44.76,20.56,5.72,50,360,500,0.3,0.044000000000000004
seed_2,307.35702219318915,19.48520837381012,138.96,45.12,19.04,6.28,50,360,500,0.3,0.044000000000000004
seed_3,270.4593177523181,19.650265302638513,149.96,47.72,20.24,6.52,50,360,500,0.3,0.044000000000000004
seed_4,300.9096185100392,19.697582401397685,141.32,47.48,21.44,6.6,50,360,500,0.3,0.044000000000000004
seed_5,286.6640936591316,19.9925152571914,138.4,43.04,17.4,5.2,50,360,500,0.3,0.044000000000000004
seed_6,278.2925236692976,19.394497141329538,137.44,44.84,19.24,5.72,50,360,500,0.3,0.044000000000000004
seed_7,282.5009014777101,19.966974136072242,152.72,47.68,19.36,6.4,50,360,500,0.3,0.044000000000000004
seed_8,285.1251297729188,19.416004835627874,139.28,44.36,18.48,5.08,50,360,500,0.3,0.044000000000000004
seed_9,305.9237592197485,19.422683985164593,140.28,47.12,22.68,7.6,50,360,500,0.3,0.044000000000000004
seed_10,273.74577000302867,19.218250040982714,136.64,40.72,18.12,5.32,50,360,500,0.3,0.044000000000000004
seed_11,278.7631170086995,19.950121252725975,143.12,43.6,19.08,6.24,50,360,500,0.3,0.044000000000000004
seed_12,275.5182393584635,19.725152109468358,140.4,44.04,17.16,5.24,50,360,500,0.3,0.044000000000000004
seed_13,283.2300256595219,19.76036668426542,153.52,40.36,17.36,5.88,50,360,500,0.3,0.044000000000000004
seed_14,298.4555769907418,19.744505689246274,141.2,43.52,19.48,4.4,50,360,500,0.3,0.044000000000000004
seed_15,281.99841390339,19.834008924746666,150.76,45.8,20.52,7.28,50,360,500,0.3,0.044000000000000004
seed_16,282.49465148174426,19.65396492006827,153.08,44.84,17.56,4.92,50,360,500,0.3,0.044000000000000004
seed_17,288.3818494404816,19.5045038818424,144.44,44.12,19.48,6.16,50,360,500,0.3,0.044000000000000004
seed_18,287.53834905377175,19.560077144710284,158.48,52.72,24.04,7.64,50,360,500,0.3,0.044000000000000004
seed_19,280.0361052071969,19.440893311681396,130.44,40.76,18.48,4.8,50,360,500,0.3,0.044000000000000004
