,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,174.75722593385225,18.814988445956196,160.72,42.08,17.8,5.64,50,360,500,0.8,0.044000000000000004
seed_1,179.0834217601383,19.013626841510554,174.04,53.04,22.76,6.36,50,360,500,0.8,0.044000000000000004
seed_2,173.3346280939711,18.759234102509435,168.12,50.84,22.32,7.24,50,360,500,0.8,0.044000000000000004
seed_3,151.2348782420289,18.73662440814858,192.92,63.04,29.08,8.8,50,360,500,0.8,0.044000000000000004
seed_4,161.5019084114246,19.24438574983534,165.24,48.88,19.72,5.04,50,360,500,0.8,0.044000000000000004
seed_5,176.56208074377793,19.28890517912394,147.6,39.16,15.12,3.8,50,360,500,0.8,0.044000000000000004
seed_6,160.37165767323134,18.93683750766984,156.88,42.0,15.0,3.28,50,360,500,0.8,0.044000000000000004
seed_7,175.33952347541202,18.8109912250307,181.08,49.72,19.84,5.6,50,360,500,0.8,0.044000000000000004
seed_8,164.30710888959177,18.87136651820987,164.52,41.88,17.6,5.16,50,360,500,0.8,0.044000000000000004
seed_9,174.10212035989264,18.658847699232556,153.92,46.56,19.2,5.44,50,360,500,0.8,0.044000000000000004
seed_10,163.95557967643578,18.94518929793119,170.36,52.68,22.16,5.8,50,360,500,0.8,0.044000000000000004
seed_11,166.44485332115926,19.26416362336828,169.44,48.96,20.0,5.48,50,360,500,0.8,0.044000000000000004
seed_12,168.65388033597878,19.034599087493117,174.12,50.68,18.0,5.04,50,360,500,0.8,0.044000000000000004
seed_13,166.58969119781102,18.911537744933838,178.0,49.92,19.6,6.08,50,360,500,0.8,0.044000000000000004
seed_14,173.33020352949472,18.948572819585596,166.04,48.08,19.0,6.32,50,360,500,0.8,0.044000000000000004
seed_15,168.95276070667177,18.944813459993902,185.4,51.48,22.12,7.52,50,360,500,0.8,0.044000000000000004
seed_16,166.71354681444222,19.678881357054152,165.04,44.48,16.64,4.92,50,360,500,0.8,0.044000000000000004
seed_17,172.31376896517503,19.116416860423783,163.48,50.52,19.68,5.12,50,360,500,0.8,0.044000000000000004
seed_18,167.31495363627272,18.903306015129836,179.16,56.28,25.12,7.32,50,360,500,0.8,0.044000000000000004
seed_19,169.2987989398088,19.05168691653613,170.96,50.48,21.96,6.2,50,360,500,0.8,0.044000000000000004
