,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,151.88900538429556,18.709120727005846,63.76,18.4,6.32,1.28,25,360,500,0.9,0.08
seed_1,117.96020287088089,18.389582623820004,54.0,13.52,7.12,0.96,25,360,500,0.9,0.08
seed_2,140.02916815035076,18.096464397200688,64.16,10.96,3.92,1.44,25,360,500,0.9,0.08
seed_3,135.673071183199,18.52142426284063,66.56,16.16,5.28,1.44,25,360,500,0.9,0.08
seed_4,137.71729675865447,18.58074742206975,67.6,15.84,4.0,0.8,25,360,500,0.9,0.08
seed_5,150.99720664627813,18.240059813748648,49.44,7.36,1.76,0.56,25,360,500,0.9,0.08
seed_6,134.8051551290471,18.535447910933172,57.52,14.64,7.44,1.44,25,360,500,0.9,0.08
seed_7,135.61736639101665,18.776803699736693,71.76,14.32,5.76,2.0,25,360,500,0.9,0.08
seed_8,145.79658969007724,18.753260004037266,49.36,10.72,5.12,2.0,25,360,500,0.9,0.08
seed_9,139.54303675381948,18.211433013591133,65.28,18.88,6.72,2.08,25,360,500,0.9,0.08
seed_10,147.16549592544823,18.570004570117447,46.16,8.32,2.64,1.44,25,360,500,0.9,0.08
seed_11,157.09223883992718,18.63951713882034,72.08,13.84,4.0,1.52,25,360,500,0.9,0.08
seed_12,140.7731325117861,18.117141134709723,60.16,12.88,5.04,1.36,25,360,500,0.9,0.08
seed_13,132.45070286454683,18.976947098117634,47.12,6.4,2.08,0.56,25,360,500,0.9,0.08
seed_14,137.26344010778877,18.437706638248823,55.68,8.32,2.96,0.56,25,360,500,0.9,0.08
seed_15,158.6693663225626,19.406647809153515,60.8,15.76,7.12,0.72,25,360,500,0.9,0.08
seed_16,136.0287259049541,18.444299989637752,61.04,12.72,4.32,1.04,25,360,500,0.9,0.08
seed_17,125.8123086782729,18.785191327176083,46.16,11.12,4.72,1.12,25,360,500,0.9,0.08
seed_18,153.99554028015058,18.96228184135578,85.2,22.96,9.44,2.32,25,360,500,0.9,0.08
seed_19,155.16679443267037,18.94242523687012,58.96,12.32,4.4,1.36,25,360,500,0.9,0.08
