,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,348.6261633532218,20.30258071445656,112.2,34.64,16.96,5.68,50,360,500,0.2,0.046
seed_1,328.16396067774457,20.040532408615217,130.84,40.12,17.68,4.32,50,360,500,0.2,0.046
seed_2,357.7801350143578,20.400940481855965,124.32,42.84,18.48,6.08,50,360,500,0.2,0.046
seed_3,312.57506737961586,20.05928458914602,134.8,42.36,18.8,5.48,50,360,500,0.2,0.046
seed_4,331.11085498140403,19.926087853350325,116.16,39.32,18.8,6.08,50,360,500,0.2,0.046
seed_5,339.3904719276343,20.076296698386056,127.88,41.04,17.88,5.52,50,360,500,0.2,0.046
seed_6,330.91776797221485,19.697308702726666,130.16,40.96,18.48,5.6,50,360,500,0.2,0.046
seed_7,340.4366006774099,20.37359237621478,126.2,41.32,18.24,5.8,50,360,500,0.2,0.046
seed_8,345.14356256367375,19.704946710876243,132.6,44.68,19.32,5.8,50,360,500,0.2,0.046
seed_9,361.1616718734473,19.815809394553586,120.56,39.48,16.4,4.6,50,360,500,0.2,0.046
seed_10,344.03492359720406,20.06340214958547,115.76,31.28,12.4,3.64,50,360,500,0.2,0.046
seed_11,323.77546149011596,20.409447554558625,118.56,36.32,16.0,4.92,50,360,500,0.2,0.046
seed_12,341.07541022148564,19.93159112613519,121.0,40.8,19.16,6.44,50,360,500,0.2,0.046
seed_13,339.0526415635135,19.628246033199076,149.92,46.8,20.72,6.08,50,360,500,0.2,0.046
seed_14,341.6459257747353,20.112945546951455,124.6,39.4,17.44,5.32,50,360,500,0.2,0.046
seed_15,332.29024197287197,19.89613950692093,145.2,49.64,22.0,7.72,50,360,500,0.2,0.046
seed_16,325.0936863213378,20.10037401551253,132.96,38.52,16.12,5.48,50,360,500,0.2,0.046
seed_17,326.1649647382082,20.119894428740405,126.84,37.76,16.16,4.64,50,360,500,0.2,0.046
seed_18,324.5009365945078,19.97835682079978,148.84,51.64,23.08,7.76,50,360,500,0.2,0.046
seed_19,337.50424636603,20.330236582000417,136.44,46.04,21.16,6.84,50,360,500,0.2,0.046
