,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,137.87949949652898,18.885924528552188,172.96,55.44,23.56,6.92,50,360,500,0.8,0.02
seed_1,127.16960653177644,18.431570278240756,189.24,56.84,25.6,8.8,50,360,500,0.8,0.02
seed_2,130.5103699727934,18.326112637251853,175.16,56.36,26.72,8.84,50,360,500,0.8,0.02
seed_3,114.8878802283103,18.372919752032477,207.6,67.92,28.76,7.72,50,360,500,0.8,0.02
seed_4,126.86864921241171,18.43614435240065,188.04,59.92,25.08,6.64,50,360,500,0.8,0.02
seed_5,129.4381754761556,18.499917921511877,170.92,55.32,22.88,7.72,50,360,500,0.8,0.02
seed_6,117.597147428691,18.347689667186355,183.28,58.92,24.12,7.96,50,360,500,0.8,0.02
seed_7,131.16196886103882,18.64907145773778,177.84,49.36,20.2,5.8,50,360,500,0.8,0.02
seed_8,123.30348178944867,18.383285668219642,191.48,53.32,22.28,5.68,50,360,500,0.8,0.02
seed_9,129.2963997341122,18.542028471180988,172.2,48.56,20.04,5.84,50,360,500,0.8,0.02
seed_10,124.71209672282038,18.3041434198563,179.28,57.96,26.04,6.72,50,360,500,0.8,0.02
seed_11,129.00959881041493,18.695296051916877,209.16,67.44,30.48,8.72,50,360,500,0.8,0.02
seed_12,126.8012036993136,18.490769155364763,179.52,49.8,18.72,4.96,50,360,500,0.8,0.02
seed_13,132.18192718565555,18.651764754326454,195.0,55.44,25.84,8.12,50,360,500,0.8,0.02
seed_14,128.480142545254,18.3610492486933,168.8,44.12,17.8,5.36,50,360,500,0.8,0.02
seed_15,123.23505729749188,18.436718221142012,199.2,60.76,25.96,8.2,50,360,500,0.8,0.02
seed_16,127.52305061422695,19.08800880187948,191.24,59.32,25.28,6.44,50,360,500,0.8,0.02
seed_17,125.98617487939943,18.274325171941747,179.16,53.8,24.88,6.2,50,360,500,0.8,0.02
seed_18,123.49723768674305,18.54352883335751,198.96,63.76,28.92,9.12,50,360,500,0.8,0.02
seed_19,128.02445280167237,18.430402510714174,199.36,61.36,25.92,7.84,50,360,500,0.8,0.02
