,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,191.77872861751038,18.90434142874324,152.8,44.56,19.56,5.84,50,360,500,0.6,0.04
seed_1,196.745199547311,18.955865050882217,172.52,55.08,24.8,7.48,50,360,500,0.6,0.04
seed_2,190.11244362191113,18.975606326033812,166.04,50.44,22.04,6.0,50,360,500,0.6,0.04
seed_3,188.00415478784544,19.078660200568272,166.52,49.56,21.92,6.36,50,360,500,0.6,0.04
seed_4,190.9161429116033,19.28931719450713,160.12,46.56,20.92,6.52,50,360,500,0.6,0.04
seed_5,206.38749558339543,19.20092426006825,158.92,50.28,21.04,5.76,50,360,500,0.6,0.04
seed_6,183.87623442904453,18.769038617317843,158.32,48.72,21.44,6.64,50,360,500,0.6,0.04
seed_7,213.2717434103274,19.2472466668187,152.52,48.84,22.76,6.96,50,360,500,0.6,0.04
seed_8,195.2291209357555,19.03433034006298,160.08,48.6,21.28,6.12,50,360,500,0.6,0.04
seed_9,196.25371516010898,18.675906781524375,149.44,39.04,14.44,4.76,50,360,500,0.6,0.04
seed_10,199.8437139227634,18.93806915819747,147.88,45.68,18.64,4.36,50,360,500,0.6,0.04
seed_11,185.21857935403048,18.91241015656672,165.84,47.08,22.08,5.92,50,360,500,0.6,0.04
seed_12,180.86208442930482,19.109708959081875,154.48,45.8,17.64,5.16,50,360,500,0.6,0.04
seed_13,210.5694219187435,19.140847129728908,164.56,47.04,21.64,5.96,50,360,500,0.6,0.04
seed_14,196.8200253234514,18.851757700903846,166.32,50.76,22.8,7.48,50,360,500,0.6,0.04
seed_15,202.86771286428026,18.854912011612083,185.24,52.8,23.16,6.68,50,360,500,0.6,0.04
seed_16,194.50979171521323,19.418679542633743,170.16,50.52,23.12,6.32,50,360,500,0.6,0.04
seed_17,187.67394638507918,18.990872875845916,178.04,55.36,20.88,5.96,50,360,500,0.6,0.04
seed_18,187.56064776326247,19.06074645655576,182.04,56.4,23.04,6.72,50,360,500,0.6,0.04
seed_19,191.33554574212766,19.151263568549926,160.32,47.24,19.12,6.08,50,360,500,0.6,0.04
