,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,235.88921311317404,19.444701916217515,127.52,36.48,15.92,5.0,50,360,500,0.6,0.05
seed_1,238.89867245612092,19.392824321494384,151.48,48.8,20.52,5.88,50,360,500,0.6,0.05
seed_2,244.64873040672282,19.25084017680347,163.24,50.44,22.6,7.4,50,360,500,0.6,0.05
seed_3,224.1143436879873,19.385919637381484,155.28,44.84,18.92,5.92,50,360,500,0.6,0.05
seed_4,244.61706459348486,19.554653014938634,134.0,38.56,15.12,3.68,50,360,500,0.6,0.05
seed_5,252.4977975435578,19.50534039566808,149.32,46.96,20.08,6.92,50,360,500,0.6,0.05
seed_6,236.6059829291432,19.134164418459417,150.88,41.68,16.56,4.96,50,360,500,0.6,0.05
seed_7,252.55152294236558,19.515760615833347,152.64,49.4,20.92,5.36,50,360,500,0.6,0.05
seed_8,251.9171020814566,19.299009451404437,148.44,41.48,17.56,5.04,50,360,500,0.6,0.05
seed_9,251.98379603467112,19.36393169167889,129.6,37.96,16.96,5.92,50,360,500,0.6,0.05
seed_10,236.56049213335322,19.464808725026028,153.48,43.16,18.32,5.16,50,360,500,0.6,0.05
seed_11,238.57679349106135,19.441266718099286,144.92,45.0,18.08,6.2,50,360,500,0.6,0.05
seed_12,227.2906310774138,19.471912252943756,149.76,45.0,19.32,6.92,50,360,500,0.6,0.05
seed_13,234.7179962445183,19.29219697753153,158.48,47.44,21.88,6.6,50,360,500,0.6,0.05
seed_14,250.37775723860642,19.536461264943394,138.96,42.44,17.08,5.28,50,360,500,0.6,0.05
seed_15,239.23546801118772,19.890623052691936,152.48,46.72,20.56,6.28,50,360,500,0.6,0.05
seed_16,234.38393706456895,19.87545895945519,180.6,53.36,24.96,7.96,50,360,500,0.6,0.05
seed_17,246.56664365520464,20.4101861209634,144.96,40.52,16.48,4.6,50,360,500,0.6,0.05
seed_18,242.10434328973324,19.61446895487158,145.16,35.96,15.24,4.32,50,360,500,0.6,0.05
seed_19,250.44890912238117,19.963831776792908,160.16,46.92,20.12,6.72,50,360,500,0.6,0.05
