,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,152.26485856779263,18.992342662018068,158.0,40.0,16.36,5.0,50,360,500,0.9,0.038
seed_1,151.35152268368284,18.80537010538434,188.96,55.88,26.08,9.64,50,360,500,0.9,0.038
seed_2,146.40439468254218,18.63668143909991,167.72,47.04,20.12,6.04,50,360,500,0.9,0.038
seed_3,131.21863491184547,18.77954273680631,187.96,57.36,21.8,6.16,50,360,500,0.9,0.038
seed_4,135.74034934425373,18.874766738855577,177.56,57.12,22.92,6.52,50,360,500,0.9,0.038
seed_5,141.82262075237549,18.88503235676941,173.08,52.4,20.88,6.56,50,360,500,0.9,0.038
seed_6,136.4868349038649,18.689432858393975,172.88,48.6,19.76,3.36,50,360,500,0.9,0.038
seed_7,150.62650841722333,18.97769808985421,162.04,41.88,19.12,5.68,50,360,500,0.9,0.038
seed_8,142.48605815601113,18.522404183526753,162.04,37.8,15.16,4.72,50,360,500,0.9,0.038
seed_9,148.30987001686955,18.637982784767694,164.36,49.72,21.64,6.88,50,360,500,0.9,0.038
seed_10,134.22385159687553,18.63822252336634,170.76,51.16,20.28,4.28,50,360,500,0.9,0.038
seed_11,145.5150280271441,19.1418300064287,170.8,54.2,23.36,6.36,50,360,500,0.9,0.038
seed_12,139.60325358194075,18.772095445399515,172.52,48.8,20.44,6.92,50,360,500,0.9,0.038
seed_13,148.4490208262809,18.732335952673253,186.12,57.04,24.88,8.28,50,360,500,0.9,0.038
seed_14,152.2833141456075,19.003442306309513,161.48,50.72,24.2,7.6,50,360,500,0.9,0.038
seed_15,140.54260000524698,18.861000344500106,203.0,66.4,29.6,8.24,50,360,500,0.9,0.038
seed_16,144.98789207892074,19.34667851117592,189.96,49.68,18.84,5.84,50,360,500,0.9,0.038
seed_17,141.1595138458484,18.689252398185943,165.24,52.0,21.56,5.8,50,360,500,0.9,0.038
seed_18,143.89808235207758,18.727792345029496,197.4,55.32,24.68,7.52,50,360,500,0.9,0.038
seed_19,144.52812938715343,19.025248006071276,183.28,52.32,24.76,8.12,50,360,500,0.9,0.038
