,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,80.49571090091634,17.41634854807063,71.04,23.68,10.64,2.0,25,360,500,0.2,0.02
seed_1,82.75503034304184,17.37714973353673,90.96,31.84,14.16,6.16,25,360,500,0.2,0.02
seed_2,77.98572176455038,17.576622247871335,77.92,26.0,13.36,3.84,25,360,500,0.2,0.02
seed_3,84.41601894224563,17.286024410363915,91.92,28.0,11.68,3.92,25,360,500,0.2,0.02
seed_4,82.53043876134507,17.43867957537616,86.4,27.76,12.96,3.44,25,360,500,0.2,0.02
seed_5,89.11860534777297,17.31119407330862,84.96,24.08,11.76,3.2,25,360,500,0.2,0.02
seed_6,82.79118350473559,17.50579622820932,91.44,34.32,15.68,4.8,25,360,500,0.2,0.02
seed_7,82.33341105118565,17.502292930731482,79.6,26.88,11.12,3.52,25,360,500,0.2,0.02
seed_8,80.83027969721269,17.430528893289225,83.2,25.52,11.84,4.72,25,360,500,0.2,0.02
seed_9,84.1454288484211,17.295957342311656,100.24,29.68,12.8,2.96,25,360,500,0.2,0.02
seed_10,81.04929248438712,17.3905918432565,94.64,32.8,16.08,5.68,25,360,500,0.2,0.02
seed_11,89.33476883863172,17.384309895661826,100.56,34.48,16.16,4.56,25,360,500,0.2,0.02
seed_12,83.29986499879054,17.085012623788415,65.04,22.32,11.76,4.32,25,360,500,0.2,0.02
seed_13,77.31316241760261,17.35450829062588,76.72,24.32,10.72,4.4,25,360,500,0.2,0.02
seed_14,74.90839421109102,17.359082458727787,78.56,28.08,11.68,3.92,25,360,500,0.2,0.02
seed_15,86.12301868276525,17.879705894398505,99.36,37.84,19.12,6.16,25,360,500,0.2,0.02
seed_16,78.35826682929725,17.519778337326777,93.2,27.44,10.88,3.28,25,360,500,0.2,0.02
seed_17,86.47011835055906,17.400876002915115,85.2,29.68,14.24,4.32,25,360,500,0.2,0.02
seed_18,86.60605901159158,17.592454099303957,102.08,36.72,17.52,5.44,25,360,500,0.2,0.02
seed_19,77.52764657153521,17.409173419146185,77.44,25.36,11.28,3.12,25,360,500,0.2,0.02
