,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,152.9249084787902,18.91495052140442,159.32,46.24,19.28,5.88,50,360,500,0.9,0.044000000000000004
seed_1,161.274995654301,18.975467759239237,191.92,56.16,22.4,6.16,50,360,500,0.9,0.044000000000000004
seed_2,150.53660417302842,18.632203734666916,178.2,56.48,24.36,8.24,50,360,500,0.9,0.044000000000000004
seed_3,137.9973933169856,18.84106461774698,196.48,60.6,23.72,7.2,50,360,500,0.9,0.044000000000000004
seed_4,141.1664400790234,19.09574998934085,169.36,51.4,23.0,6.0,50,360,500,0.9,0.044000000000000004
seed_5,151.0364060427191,18.952244001597588,165.28,48.24,20.12,5.88,50,360,500,0.9,0.044000000000000004
seed_6,145.33011837647433,18.84195629972208,158.76,43.56,16.88,4.44,50,360,500,0.9,0.044000000000000004
seed_7,158.77087872977924,19.135318062435722,159.92,45.2,17.4,4.16,50,360,500,0.9,0.044000000000000004
seed_8,146.18710189480808,18.85956722000236,165.84,39.68,13.52,3.44,50,360,500,0.9,0.044000000000000004
seed_9,157.87042436610002,18.699824320168492,170.72,50.08,19.24,4.24,50,360,500,0.9,0.044000000000000004
seed_10,142.77613603882145,18.63501261020347,172.48,53.92,23.6,6.32,50,360,500,0.9,0.044000000000000004
seed_11,149.4373857075686,19.46414543987428,172.2,51.32,19.96,5.96,50,360,500,0.9,0.044000000000000004
seed_12,147.3203250571989,18.721800076654052,172.04,51.0,22.2,5.6,50,360,500,0.9,0.044000000000000004
seed_13,158.3509637443001,18.982958382652974,181.44,52.4,22.32,7.44,50,360,500,0.9,0.044000000000000004
seed_14,149.7072163848503,18.854459455799763,166.64,49.52,18.08,4.96,50,360,500,0.9,0.044000000000000004
seed_15,143.93480556679057,18.914018229179998,206.4,63.32,28.96,9.4,50,360,500,0.9,0.044000000000000004
seed_16,147.03495727542648,19.207853763490636,183.84,47.64,17.96,5.36,50,360,500,0.9,0.044000000000000004
seed_17,143.3471451805806,18.66595334884411,177.52,52.32,20.16,4.12,50,360,500,0.9,0.044000000000000004
seed_18,149.2404813198782,18.88291084548669,187.48,58.92,27.44,8.4,50,360,500,0.9,0.044000000000000004
seed_19,152.5464323713646,18.908927259349905,182.56,48.24,21.36,6.52,50,360,500,0.9,0.044000000000000004
