,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,193.4796275040557,19.538998429114095,144.96,40.52,14.92,5.04,50,360,500,0.7,0.048
seed_1,206.97591502676212,19.148803939774314,169.4,48.64,22.2,7.52,50,360,500,0.7,0.048
seed_2,200.44988137662347,19.179159461550338,144.64,47.48,24.04,7.52,50,360,500,0.7,0.048
seed_3,187.85192694991102,19.138383850935515,172.72,49.76,21.6,6.48,50,360,500,0.7,0.048
seed_4,194.4282825175902,19.393226674431688,160.52,44.08,19.4,6.36,50,360,500,0.7,0.048
seed_5,218.12563661810276,19.57720144349888,145.32,43.96,18.36,4.64,50,360,500,0.7,0.048
seed_6,184.6740129619021,19.296937839635557,153.2,45.92,19.08,6.72,50,360,500,0.7,0.048
seed_7,211.2746181737676,19.228845903135667,133.92,38.56,15.44,4.76,50,360,500,0.7,0.048
seed_8,210.1212304877926,19.153922044632054,157.52,43.4,17.64,5.32,50,360,500,0.7,0.048
seed_9,206.94531780832378,18.873292315699587,151.08,44.84,17.08,4.16,50,360,500,0.7,0.048
seed_10,206.48909225483527,19.19647764669981,157.28,44.64,18.92,4.92,50,360,500,0.7,0.048
seed_11,196.31478984279363,19.59358890427517,168.36,49.0,20.68,6.36,50,360,500,0.7,0.048
seed_12,194.26049391890757,18.991238423043484,154.36,47.92,21.0,6.4,50,360,500,0.7,0.048
seed_13,204.18638827076614,19.179949308748732,161.4,44.64,19.6,5.52,50,360,500,0.7,0.048
seed_14,205.94849068262462,18.959658169749673,157.16,43.76,17.64,4.84,50,360,500,0.7,0.048
seed_15,194.00564328732332,19.44477056596703,176.32,53.0,21.72,5.44,50,360,500,0.7,0.048
seed_16,203.62934486667092,20.135414700734856,168.08,50.8,21.0,6.88,50,360,500,0.7,0.048
seed_17,202.37141329639633,19.127937600143294,158.8,45.56,19.4,6.04,50,360,500,0.7,0.048
seed_18,207.29010725368286,18.96831643738033,171.0,57.16,24.44,7.4,50,360,500,0.7,0.048
seed_19,198.9200618989412,19.346044664684445,178.08,49.72,20.4,6.56,50,360,500,0.7,0.048
