,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,182.24390368463744,19.004239838060318,148.56,40.76,16.8,5.04,50,360,500,0.7,0.042
seed_1,187.96605174875057,18.829654490325645,168.0,48.36,17.84,4.8,50,360,500,0.7,0.042
seed_2,185.0696936306761,18.92272206387293,174.32,50.32,23.2,7.56,50,360,500,0.7,0.042
seed_3,169.74107198422197,19.014211039936544,176.12,51.6,21.72,5.92,50,360,500,0.7,0.042
seed_4,173.58220416144064,19.14384053195029,156.44,47.4,18.76,5.8,50,360,500,0.7,0.042
seed_5,191.64678417515503,19.016332607318127,143.48,43.64,18.96,4.88,50,360,500,0.7,0.042
seed_6,173.69242384035147,18.788004446443328,157.12,44.08,17.72,5.48,50,360,500,0.7,0.042
seed_7,196.87319670759084,19.26835380947254,165.6,50.52,21.84,5.72,50,360,500,0.7,0.042
seed_8,185.83992917889114,19.13685191286441,158.88,46.36,19.76,5.4,50,360,500,0.7,0.042
seed_9,183.16239235526348,18.890210360549787,157.68,48.44,20.32,5.8,50,360,500,0.7,0.042
seed_10,177.1618092733467,19.16219205833124,158.8,48.56,21.92,6.16,50,360,500,0.7,0.042
seed_11,175.80606103882434,19.159203415642143,163.68,51.16,22.8,7.04,50,360,500,0.7,0.042
seed_12,176.53020671236413,18.743147679556895,166.92,50.08,19.96,5.08,50,360,500,0.7,0.042
seed_13,183.34041207864814,19.192256254461,188.52,57.44,24.24,8.2,50,360,500,0.7,0.042
seed_14,190.38856854668614,18.91710355891697,174.12,55.8,24.6,7.88,50,360,500,0.7,0.042
seed_15,169.22746557706643,19.23532912674018,185.24,55.92,23.6,7.6,50,360,500,0.7,0.042
seed_16,185.23770981898642,19.26649990277453,160.96,44.24,17.2,4.16,50,360,500,0.7,0.042
seed_17,184.4523947853667,18.981309204542487,161.12,48.36,19.4,5.36,50,360,500,0.7,0.042
seed_18,178.46835070967623,18.96710290781495,186.08,57.08,24.8,7.08,50,360,500,0.7,0.042
seed_19,179.33694721585226,19.012354220845186,164.48,46.48,18.56,5.72,50,360,500,0.7,0.042
