,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,161.350949,18.68364938,162.36,48.72,23.04,8.16,50,360,500,0.5,0.03
seed_1,164.1023797,18.45347269,180.88,59.48,28.8,9.28,50,360,500,0.5,0.03
seed_2,166.9902527,18.46196286,177.24,60,27.48,8.52,50,360,500,0.5,0.03
seed_3,150.2013733,18.5285735,185.44,57.32,22.96,7.28,50,360,500,0.5,0.03
seed_4,150.8125268,18.46809759,179.2,59.04,25.64,9.04,50,360,500,0.5,0.03
seed_5,167.5505523,18.55040607,178.52,56.36,24.32,6.76,50,360,500,0.5,0.03
seed_6,151.0003261,18.39586807,180.64,63.72,28.12,8.2,50,360,500,0.5,0.03
seed_7,173.3355482,18.58786489,177.8,56.88,23.24,7.2,50,360,500,0.5,0.03
seed_8,154.129505,18.39556944,179.76,55.4,24.24,7.2,50,360,500,0.5,0.03
seed_9,159.4904142,18.46692773,166.04,52,21.04,6.36,50,360,500,0.5,0.03
seed_10,162.9117101,18.27469,167.48,55.2,25.76,7.72,50,360,500,0.5,0.03
seed_11,159.1503691,18.80970004,187.88,61.32,28.52,8.6,50,360,500,0.5,0.03
seed_12,153.9591483,18.44170728,185.28,60.56,24.64,7,50,360,500,0.5,0.03
seed_13,167.4990354,18.55575891,186.36,61.16,27.28,8.68,50,360,500,0.5,0.03
seed_14,164.5200942,18.57319628,156.92,49.44,22.92,7,50,360,500,0.5,0.03
seed_15,157.2087612,18.71993588,194.84,67.28,30.88,9,50,360,500,0.5,0.03
seed_16,161.8484671,18.57531918,176.32,54.24,25.08,6.52,50,360,500,0.5,0.03
seed_17,151.0579213,18.32814038,195.56,62.56,25.8,7.16,50,360,500,0.5,0.03
seed_18,158.8339268,18.73701992,198.04,67.72,30.88,10,50,360,500,0.5,0.03
seed_19,158.2175793,18.49197944,169.24,52.72,23.28,7.36,50,360,500,0.5,0.03
