,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,133.64690770979746,18.62967431407814,182.28,57.36,23.92,9.2,50,360,500,0.7,0.02
seed_1,129.61603676293578,18.270962486963384,205.52,58.08,25.24,7.92,50,360,500,0.7,0.02
seed_2,126.31664720364141,18.22317341990456,179.24,56.4,28.12,8.96,50,360,500,0.7,0.02
seed_3,116.61128857197419,18.39387824586455,205.04,70.2,28.8,8.12,50,360,500,0.7,0.02
seed_4,120.19063218789344,18.36870443400702,192.56,57.6,25.8,7.96,50,360,500,0.7,0.02
seed_5,129.97334333034803,18.62711984420528,182.84,62.96,26.0,7.72,50,360,500,0.7,0.02
seed_6,117.72318871069679,18.190426363196554,200.16,66.04,25.12,6.76,50,360,500,0.7,0.02
seed_7,130.0088510619801,18.392664636212285,176.76,53.44,22.52,6.96,50,360,500,0.7,0.02
seed_8,125.19817674098982,18.113072584087718,198.24,63.0,26.68,6.32,50,360,500,0.7,0.02
seed_9,126.87070475562929,18.277239350957117,183.84,60.84,28.44,9.16,50,360,500,0.7,0.02
seed_10,117.57914717518932,18.114435687851216,180.76,56.48,26.32,7.16,50,360,500,0.7,0.02
seed_11,128.66978164583918,18.522390696776792,211.64,72.8,32.6,10.56,50,360,500,0.7,0.02
seed_12,128.7876621490345,18.337229934133475,191.92,57.28,23.6,8.44,50,360,500,0.7,0.02
seed_13,126.62435636153421,18.28651736191976,188.64,55.32,24.96,8.28,50,360,500,0.7,0.02
seed_14,133.551028634564,18.136028546712648,179.16,59.68,27.08,8.84,50,360,500,0.7,0.02
seed_15,127.09143303526844,18.391039914665512,193.48,60.12,23.32,7.12,50,360,500,0.7,0.02
seed_16,127.46209845365152,18.58680922721925,194.88,64.32,27.16,7.12,50,360,500,0.7,0.02
seed_17,122.55828005431184,18.20810379082453,193.96,62.12,27.76,8.2,50,360,500,0.7,0.02
seed_18,119.19899850620935,18.37313847536171,206.32,68.32,29.2,8.96,50,360,500,0.7,0.02
seed_19,126.91193418334967,18.57480544566042,208.92,62.64,26.48,8.16,50,360,500,0.7,0.02
