,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,214.75822503166174,18.645682359703613,164.44,57.92,26.76,9.24,50,360,500,0.0,0.032
seed_1,213.5449179809793,18.574939669794603,184.88,69.72,32.36,12.32,50,360,500,0.0,0.032
seed_2,224.36896037641293,18.55370282971634,161.28,55.96,25.16,7.92,50,360,500,0.0,0.032
seed_3,197.20682076436773,18.507395020523962,193.8,67.36,32.0,11.08,50,360,500,0.0,0.032
seed_4,210.8777632783635,18.38225813525243,177.4,60.16,28.04,10.32,50,360,500,0.0,0.032
seed_5,211.04667589522847,18.2824260239719,182.32,65.0,30.4,11.48,50,360,500,0.0,0.032
seed_6,210.0761244354505,18.39878237377568,172.4,62.72,27.88,9.56,50,360,500,0.0,0.032
seed_7,216.7877883539048,18.56319220825746,167.28,60.32,27.92,8.84,50,360,500,0.0,0.032
seed_8,215.85186618018014,18.4993235915892,167.48,57.44,26.04,7.64,50,360,500,0.0,0.032
seed_9,222.74608509255643,18.515930791912616,158.88,55.84,23.92,9.16,50,360,500,0.0,0.032
seed_10,211.68358460811865,18.437115986221663,172.24,59.96,28.36,9.24,50,360,500,0.0,0.032
seed_11,212.05370523454383,18.665712481005844,167.0,57.0,27.16,8.64,50,360,500,0.0,0.032
seed_12,210.91070622287552,18.27399307895293,166.16,59.92,32.16,12.24,50,360,500,0.0,0.032
seed_13,226.60315298976613,18.573616278142005,176.0,58.24,24.64,8.32,50,360,500,0.0,0.032
seed_14,221.7810597000788,18.24462516869703,169.04,60.72,28.64,10.56,50,360,500,0.0,0.032
seed_15,221.4331163443918,18.502833383436332,192.52,73.6,36.24,12.2,50,360,500,0.0,0.032
seed_16,221.18800590532564,18.60534238964265,157.92,52.32,24.28,8.36,50,360,500,0.0,0.032
seed_17,196.92054884287566,18.387903247184596,183.48,64.64,28.8,8.84,50,360,500,0.0,0.032
seed_18,212.6269700672894,18.53227088461034,191.88,68.28,31.08,11.68,50,360,500,0.0,0.032
seed_19,217.80292290151533,18.31981822743838,168.04,59.48,26.0,7.88,50,360,500,0.0,0.032
