,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,263.5589368324596,18.66792384125859,35.04,10.8,5.28,1.2,25,360,500,0.7,0.08
seed_1,210.96697188692724,18.922713122660653,42.32,7.84,4.08,0.72,25,360,500,0.7,0.08
seed_2,228.86109914471916,19.29243804569768,44.48,11.76,3.84,1.44,25,360,500,0.7,0.08
seed_3,196.91638228120354,19.477909156705035,54.16,12.24,3.04,0.56,25,360,500,0.7,0.08
seed_4,219.46031480269264,20.230312043404936,47.04,7.12,1.2,0.0,25,360,500,0.7,0.08
seed_5,239.65300255941074,19.250172788793762,43.68,11.28,5.12,1.36,25,360,500,0.7,0.08
seed_6,222.0775806537141,18.76885143428418,55.28,12.88,3.76,0.64,25,360,500,0.7,0.08
seed_7,248.3222258801917,19.041197391819797,54.32,12.0,1.68,0.32,25,360,500,0.7,0.08
seed_8,233.86108545910145,18.68184541439769,62.48,17.2,8.64,3.52,25,360,500,0.7,0.08
seed_9,242.55119984791244,18.807180722686333,38.0,9.04,3.2,0.72,25,360,500,0.7,0.08
seed_10,227.70460792765334,18.931458080951344,46.96,11.36,4.48,1.36,25,360,500,0.7,0.08
seed_11,234.25161599188039,19.90956131483824,56.08,11.04,4.32,1.68,25,360,500,0.7,0.08
seed_12,235.74899882257904,19.841134434962253,50.16,11.92,3.52,0.32,25,360,500,0.7,0.08
seed_13,254.309929097391,19.053819827907137,43.44,10.0,3.28,0.8,25,360,500,0.7,0.08
seed_14,241.47110616248366,18.921555115438903,39.04,7.84,3.52,1.76,25,360,500,0.7,0.08
seed_15,250.66960769157674,19.88431264062371,44.0,10.64,4.4,1.44,25,360,500,0.7,0.08
seed_16,246.5082345320174,19.437027849651567,38.72,11.28,3.92,0.96,25,360,500,0.7,0.08
seed_17,216.40426279676296,18.87433013785556,35.76,6.4,2.48,0.96,25,360,500,0.7,0.08
seed_18,245.18636859835658,19.3014049638632,45.52,10.96,4.72,1.2,25,360,500,0.7,0.08
seed_19,217.41143626854253,18.965642339546935,47.68,14.24,5.84,1.44,25,360,500,0.7,0.08
