,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,179.48670348599705,18.941107641314694,149.0,44.12,20.48,6.52,50,360,500,0.6,0.038
seed_1,179.91273530586616,18.877691369154213,155.0,48.84,21.28,6.36,50,360,500,0.6,0.038
seed_2,189.39953387711702,18.836824591219713,178.68,56.92,24.96,7.64,50,360,500,0.6,0.038
seed_3,171.14263735745521,19.17362839318367,182.68,54.16,22.32,7.88,50,360,500,0.6,0.038
seed_4,176.88030442880776,18.96502560758992,153.76,46.12,21.84,7.8,50,360,500,0.6,0.038
seed_5,198.39580509955272,19.213377690880435,158.36,50.04,22.44,8.0,50,360,500,0.6,0.038
seed_6,173.92136499484255,18.77509237221696,164.4,53.48,22.32,6.36,50,360,500,0.6,0.038
seed_7,194.2264234059762,18.94757300315848,157.12,48.88,19.8,5.16,50,360,500,0.6,0.038
seed_8,189.43239540584375,18.791466370193866,162.56,46.96,18.48,5.16,50,360,500,0.6,0.038
seed_9,184.7010515831501,18.697042088459217,158.52,44.56,17.0,4.56,50,360,500,0.6,0.038
seed_10,183.34298104925375,18.84306565430816,149.52,42.84,18.52,5.16,50,360,500,0.6,0.038
seed_11,182.2940598985748,18.98538874257951,171.76,52.76,21.76,5.72,50,360,500,0.6,0.038
seed_12,173.11108841096822,18.709167644213256,166.84,48.48,18.92,6.92,50,360,500,0.6,0.038
seed_13,192.80882337224637,19.010642172634885,166.28,50.6,21.92,6.24,50,360,500,0.6,0.038
seed_14,186.3720913653038,19.109434798304044,152.52,45.72,21.96,6.4,50,360,500,0.6,0.038
seed_15,177.85962625318555,19.08774409910116,191.84,57.24,24.04,7.64,50,360,500,0.6,0.038
seed_16,187.00127157474196,19.28354761172063,162.64,48.88,21.52,6.64,50,360,500,0.6,0.038
seed_17,182.57143278208002,18.944408012840196,158.0,48.24,18.08,5.08,50,360,500,0.6,0.038
seed_18,183.64817988247992,18.92887823886112,184.44,62.08,25.4,8.12,50,360,500,0.6,0.038
seed_19,186.09170027563107,19.06864747606249,173.32,51.28,20.56,6.52,50,360,500,0.6,0.038
