,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,639.6238587971027,21.336465044330954,24.4,7.6,3.68,1.04,25,360,500,0.4,0.1
seed_1,647.2738604925421,21.16478404120612,19.28,3.36,0.96,0.24,25,360,500,0.4,0.1
seed_2,603.6228078940854,20.608237178155484,18.72,4.56,2.08,0.88,25,360,500,0.4,0.1
seed_3,718.0367682741311,23.321590460244433,23.6,4.4,1.44,0.56,25,360,500,0.4,0.1
seed_4,672.3116036861314,22.68648347209919,29.28,5.92,2.56,0.64,25,360,500,0.4,0.1
seed_5,631.8594834101588,20.61808701607464,21.44,5.12,1.92,0.4,25,360,500,0.4,0.1
seed_6,604.5224342036669,20.900838099058934,24.72,5.44,1.2,0.48,25,360,500,0.4,0.1
seed_7,657.2670675161822,22.957382466821212,19.92,7.12,3.92,1.76,25,360,500,0.4,0.1
seed_8,628.9018026153906,20.5231273801261,23.84,5.84,2.4,0.24,25,360,500,0.4,0.1
seed_9,604.6092757700463,20.19057692343567,20.4,4.8,1.36,0.32,25,360,500,0.4,0.1
seed_10,591.3978498046163,20.008300760321855,21.84,5.84,2.48,1.28,25,360,500,0.4,0.1
seed_11,590.1425872126164,21.65893362594483,22.88,5.36,2.56,0.64,25,360,500,0.4,0.1
seed_12,678.3625432094241,20.325119200974488,16.96,4.32,2.24,1.04,25,360,500,0.4,0.1
seed_13,601.7535149289848,21.149651489971838,29.52,8.56,2.96,1.2,25,360,500,0.4,0.1
seed_14,604.5076845891807,21.617916716026905,16.96,2.72,1.04,0.24,25,360,500,0.4,0.1
seed_15,665.7919134045437,21.2067405021123,12.8,4.0,2.16,0.4,25,360,500,0.4,0.1
seed_16,697.7112078282806,20.951186071382303,20.48,5.2,2.88,0.72,25,360,500,0.4,0.1
seed_17,578.5520240366512,21.445050069705186,12.32,3.2,1.2,0.4,25,360,500,0.4,0.1
seed_18,573.3810050433196,20.93488984837129,24.88,6.4,3.04,0.8,25,360,500,0.4,0.1
seed_19,657.9544945105769,21.343125656973648,23.52,6.08,2.24,0.96,25,360,500,0.4,0.1
