,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,353.0384689785021,20.301114058378126,104.56,27.08,10.8,3.24,50,360,500,0.3,0.05
seed_1,329.5266887917681,20.1267903690459,133.72,38.92,16.6,4.48,50,360,500,0.3,0.05
seed_2,353.70226073380445,19.962821442775265,128.8,39.44,18.28,7.2,50,360,500,0.3,0.05
seed_3,322.61159734830915,20.14734868504655,141.92,49.04,21.36,7.04,50,360,500,0.3,0.05
seed_4,358.4343412244947,20.62886325696213,124.08,39.92,17.28,5.76,50,360,500,0.3,0.05
seed_5,364.6959210819583,20.18825118395455,125.6,38.4,15.96,5.72,50,360,500,0.3,0.05
seed_6,346.045578293038,20.375303414750064,126.92,38.68,18.16,5.56,50,360,500,0.3,0.05
seed_7,358.6858295101226,20.534750946423777,129.72,39.68,16.36,5.32,50,360,500,0.3,0.05
seed_8,353.9484131726237,20.040466726641117,130.24,37.56,15.72,4.92,50,360,500,0.3,0.05
seed_9,353.8320258137462,20.114892172239845,118.48,32.28,12.84,4.68,50,360,500,0.3,0.05
seed_10,338.4659581995314,20.002666465895285,128.32,37.24,16.48,4.92,50,360,500,0.3,0.05
seed_11,320.8176039159757,20.910894121354687,118.24,33.48,14.68,3.96,50,360,500,0.3,0.05
seed_12,344.77690233985123,20.415307602411307,120.72,37.16,16.84,4.24,50,360,500,0.3,0.05
seed_13,341.78098518949065,20.01673718457531,137.92,38.68,15.76,4.52,50,360,500,0.3,0.05
seed_14,346.94238682631,20.361674903389314,124.52,37.48,16.92,5.12,50,360,500,0.3,0.05
seed_15,343.36830053988973,20.488526214771753,133.96,42.6,19.32,5.36,50,360,500,0.3,0.05
seed_16,338.73681014309454,20.172409069761446,122.08,37.92,16.28,4.84,50,360,500,0.3,0.05
seed_17,359.12477833476515,19.93846246394192,123.64,36.24,15.44,4.8,50,360,500,0.3,0.05
seed_18,342.4824208604542,20.13225878958915,141.48,46.0,21.2,5.76,50,360,500,0.3,0.05
seed_19,346.9914331111356,20.305008858948177,142.64,43.04,19.64,6.64,50,360,500,0.3,0.05
