,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,163.84960381962668,19.063532182439122,156.96,49.36,21.76,6.4,50,360,500,0.9,0.05
seed_1,168.30513076947813,18.899505064141728,182.16,55.0,22.4,6.4,50,360,500,0.9,0.05
seed_2,164.67683112720218,18.59339707664539,162.36,45.48,19.6,5.16,50,360,500,0.9,0.05
seed_3,146.27325756025652,19.010658100928854,192.16,59.28,27.08,8.32,50,360,500,0.9,0.05
seed_4,145.9671755752822,19.087059394982106,173.28,53.08,22.56,6.16,50,360,500,0.9,0.05
seed_5,159.46595904490053,19.36392605640761,159.2,47.08,17.52,5.16,50,360,500,0.9,0.05
seed_6,145.98748789366192,18.761261482203135,166.44,45.2,16.32,3.72,50,360,500,0.9,0.05
seed_7,162.5669075632999,19.043123321023483,161.2,44.72,20.64,6.48,50,360,500,0.9,0.05
seed_8,153.68135125241125,19.06266975798344,167.8,44.08,17.6,4.32,50,360,500,0.9,0.05
seed_9,152.64012890379811,18.517732140479175,168.08,47.8,19.84,6.2,50,360,500,0.9,0.05
seed_10,144.77252472558683,18.639049426103895,175.48,52.48,22.44,6.36,50,360,500,0.9,0.05
seed_11,160.7745859953539,19.322979128064954,165.64,55.04,22.4,6.24,50,360,500,0.9,0.05
seed_12,155.12649552580476,18.951168001965364,185.32,55.92,22.16,6.28,50,360,500,0.9,0.05
seed_13,158.95842154251758,18.67404803375174,179.2,58.4,23.48,6.36,50,360,500,0.9,0.05
seed_14,160.03635700976932,18.643799776292305,164.44,48.48,21.68,6.4,50,360,500,0.9,0.05
seed_15,149.73800825866078,18.99741600533287,196.36,58.96,25.28,7.2,50,360,500,0.9,0.05
seed_16,153.66355172884968,19.516500157814733,180.84,48.64,20.32,6.0,50,360,500,0.9,0.05
seed_17,150.8443511723649,18.795800358015377,169.44,51.8,20.28,5.32,50,360,500,0.9,0.05
seed_18,152.81808966279607,18.867901874677475,200.84,63.6,28.6,8.84,50,360,500,0.9,0.05
seed_19,155.23926493647022,18.973364446147357,180.0,50.56,21.2,6.6,50,360,500,0.9,0.05
