,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,196.9826897940134,19.185653931800243,162.72,47.24,19.84,6.16,50,360,500,0.6,0.042
seed_1,204.39007645155232,19.017939910644635,159.24,47.72,20.6,6.84,50,360,500,0.6,0.042
seed_2,207.5525825144801,19.245308187836535,159.68,51.44,22.76,7.64,50,360,500,0.6,0.042
seed_3,194.6113116755996,19.01265583773887,168.72,48.28,22.8,6.44,50,360,500,0.6,0.042
seed_4,201.00523926607505,19.171155023272245,151.76,46.52,21.04,6.2,50,360,500,0.6,0.042
seed_5,213.99661755576236,19.44883953296889,161.04,44.72,20.96,6.52,50,360,500,0.6,0.042
seed_6,196.7596806297778,18.76003097188103,164.84,52.64,21.76,6.44,50,360,500,0.6,0.042
seed_7,207.94350590998002,19.16200120350259,159.08,47.6,20.92,5.68,50,360,500,0.6,0.042
seed_8,204.47768255176007,18.79681416595513,163.52,46.52,20.48,6.76,50,360,500,0.6,0.042
seed_9,210.42192749361297,18.86505052896863,152.4,42.28,16.84,5.04,50,360,500,0.6,0.042
seed_10,200.50004813879124,18.933244517126955,139.08,41.24,17.36,4.72,50,360,500,0.6,0.042
seed_11,191.9334417374718,19.180662840612893,167.96,50.28,20.0,5.48,50,360,500,0.6,0.042
seed_12,191.26089932536058,18.93693191787118,153.8,45.36,17.8,4.88,50,360,500,0.6,0.042
seed_13,205.85549884786258,19.018730416223903,171.48,54.32,25.28,7.68,50,360,500,0.6,0.042
seed_14,203.87883597624116,19.630205809986762,163.12,46.84,21.52,7.6,50,360,500,0.6,0.042
seed_15,201.44679603449524,19.265215978457082,174.28,55.08,24.96,7.44,50,360,500,0.6,0.042
seed_16,197.36888169116904,19.41204525157456,172.2,47.08,19.76,6.68,50,360,500,0.6,0.042
seed_17,196.30217955012074,19.02341372194416,168.64,50.36,20.44,5.72,50,360,500,0.6,0.042
seed_18,198.18038434973124,19.120281733426726,169.64,54.64,23.84,7.36,50,360,500,0.6,0.042
seed_19,208.7862788534996,19.245144924372767,155.4,43.88,17.96,4.6,50,360,500,0.6,0.042
