,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,192.93483341442564,18.98388056524685,145.68,42.6,18.84,6.16,50,360,500,0.5,0.036000000000000004
seed_1,183.29436947672988,18.615182990448552,171.8,57.52,27.24,8.32,50,360,500,0.5,0.036000000000000004
seed_2,193.78717297285112,18.887861214200736,171.4,52.24,23.76,7.92,50,360,500,0.5,0.036000000000000004
seed_3,174.90360188917407,18.810975410296138,168.28,51.72,20.96,6.08,50,360,500,0.5,0.036000000000000004
seed_4,184.7698278527762,18.90320161300136,164.52,49.08,22.68,6.76,50,360,500,0.5,0.036000000000000004
seed_5,199.07324881404236,18.845521185799107,154.36,50.84,22.0,6.44,50,360,500,0.5,0.036000000000000004
seed_6,173.1263035351143,18.83079391397052,167.16,57.2,25.36,8.56,50,360,500,0.5,0.036000000000000004
seed_7,196.1912635781912,18.981949850111953,169.64,51.36,22.08,6.84,50,360,500,0.5,0.036000000000000004
seed_8,187.3465773128048,18.805268233429754,158.84,47.84,20.32,6.12,50,360,500,0.5,0.036000000000000004
seed_9,188.3704077583961,18.71493417335508,154.72,45.92,19.12,5.88,50,360,500,0.5,0.036000000000000004
seed_10,193.44669018490418,18.55523366784436,159.76,47.36,20.04,4.6,50,360,500,0.5,0.036000000000000004
seed_11,178.2205212179475,18.905747675153638,175.48,55.72,25.12,7.36,50,360,500,0.5,0.036000000000000004
seed_12,178.04338067306998,18.948961422540805,171.4,59.6,21.72,6.92,50,360,500,0.5,0.036000000000000004
seed_13,198.55243496997412,18.885090585055174,168.6,50.16,21.32,6.24,50,360,500,0.5,0.036000000000000004
seed_14,189.66085352172385,18.835813145423547,168.2,53.96,25.2,8.4,50,360,500,0.5,0.036000000000000004
seed_15,186.06047285810672,19.055169342511796,189.6,62.36,24.6,8.32,50,360,500,0.5,0.036000000000000004
seed_16,192.50763796852323,19.630665022015357,159.64,45.84,21.08,6.0,50,360,500,0.5,0.036000000000000004
seed_17,181.54768533649715,18.70539557460689,177.56,53.88,21.2,5.4,50,360,500,0.5,0.036000000000000004
seed_18,180.27141663445684,18.905614241163626,176.4,56.44,24.12,7.0,50,360,500,0.5,0.036000000000000004
seed_19,197.30938113274672,18.94708080927892,155.4,49.12,22.16,6.72,50,360,500,0.5,0.036000000000000004
