,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,273.20633369427065,19.840629956452712,129.76,37.04,16.0,4.92,50,360,500,0.4,0.046
seed_1,264.67903021386184,19.708896897673135,142.2,44.12,18.28,4.72,50,360,500,0.4,0.046
seed_2,277.28475548181274,19.445763756630967,139.4,42.04,17.04,5.4,50,360,500,0.4,0.046
seed_3,254.69829743666057,19.517094161336225,156.0,47.52,20.96,7.0,50,360,500,0.4,0.046
seed_4,267.63719180054386,19.50616080785643,146.2,46.52,21.88,7.48,50,360,500,0.4,0.046
seed_5,277.9903714856705,19.815778046976337,148.68,44.56,17.76,5.84,50,360,500,0.4,0.046
seed_6,266.8662022899528,19.41158504058514,135.48,44.36,18.92,5.76,50,360,500,0.4,0.046
seed_7,274.15006578868304,19.752088172111932,138.68,40.16,16.24,4.72,50,360,500,0.4,0.046
seed_8,271.2244321260647,19.431925978509433,160.88,47.56,19.92,5.08,50,360,500,0.4,0.046
seed_9,281.89586696154424,19.49270214469498,135.52,39.64,18.8,6.08,50,360,500,0.4,0.046
seed_10,267.8237247551249,19.573325117052157,149.32,45.8,20.84,6.96,50,360,500,0.4,0.046
seed_11,272.22060539713016,19.84083959136664,143.96,43.48,18.24,4.76,50,360,500,0.4,0.046
seed_12,266.1684211452423,19.550034042057316,146.68,44.56,16.92,4.68,50,360,500,0.4,0.046
seed_13,276.05055016572976,19.610506164395463,153.76,49.16,21.24,7.28,50,360,500,0.4,0.046
seed_14,283.19679985194546,19.671811587930996,144.88,44.32,20.28,7.12,50,360,500,0.4,0.046
seed_15,273.23122161115145,19.92395137466772,133.0,37.64,16.76,6.2,50,360,500,0.4,0.046
seed_16,272.0701329250284,19.68853792470171,141.36,43.8,19.92,6.32,50,360,500,0.4,0.046
seed_17,272.436843861751,19.565507969895492,138.36,39.68,16.32,4.76,50,360,500,0.4,0.046
seed_18,280.40008628609957,19.769797152904527,163.12,55.88,26.16,8.16,50,360,500,0.4,0.046
seed_19,283.88761671408406,19.881255044167126,151.4,43.8,19.24,5.6,50,360,500,0.4,0.046
