,Unnamed: 0,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
0,seed_0,804.3108583076851,24.3504239182733,333.78,115.04,52.76,17.96,100,360,500,0.3,0.1
1,seed_1,800.0606251467829,25.35600454640141,336.78,118.78,55.96,19.08,100,360,500,0.3,0.1
2,seed_2,827.2391275859834,23.66129905968997,324.04,114.88,56.22,18.92,100,360,500,0.3,0.1
3,seed_3,822.658372910251,24.14380588905728,335.48,117.96,57.38,19.16,100,360,500,0.3,0.1
4,seed_4,793.845449201413,23.139864039203943,327.22,107.62,49.66,17.52,100,360,500,0.3,0.1
