,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,148.67278349726664,18.836072021687524,160.2,50.48,22.48,6.44,50,360,500,0.8,0.032
seed_1,149.64714550753456,18.71073570318773,177.16,52.28,22.4,7.48,50,360,500,0.8,0.032
seed_2,151.33028889590395,18.865267556359893,179.36,50.08,21.12,5.8,50,360,500,0.8,0.032
seed_3,131.6537794496285,18.656937210640695,198.68,60.8,23.92,7.8,50,360,500,0.8,0.032
seed_4,139.44923999301358,19.00316402185599,172.32,50.76,20.8,5.92,50,360,500,0.8,0.032
seed_5,159.20496523730404,18.77555699303031,172.6,53.6,20.76,5.96,50,360,500,0.8,0.032
seed_6,136.00616491069047,18.57890510109278,171.96,58.52,24.24,5.72,50,360,500,0.8,0.032
seed_7,148.08101368886398,18.7180101927524,173.96,49.52,22.72,7.36,50,360,500,0.8,0.032
seed_8,143.74961211960556,18.54360050963891,167.04,47.28,20.68,5.6,50,360,500,0.8,0.032
seed_9,150.12219003705803,18.738476769926343,155.68,45.16,18.96,5.48,50,360,500,0.8,0.032
seed_10,137.54213341898213,18.490138629064052,173.4,52.64,23.08,6.48,50,360,500,0.8,0.032
seed_11,143.17610239603138,18.717321069325664,171.2,49.32,20.2,5.2,50,360,500,0.8,0.032
seed_12,136.73947701681973,18.62779771022972,181.08,54.64,22.76,5.6,50,360,500,0.8,0.032
seed_13,141.59392893121813,18.569947526079414,186.04,55.6,23.64,7.2,50,360,500,0.8,0.032
seed_14,148.83099504217148,18.800082814873846,175.32,55.04,23.24,6.92,50,360,500,0.8,0.032
seed_15,140.10541397893638,18.841334821037012,208.2,62.56,27.6,9.52,50,360,500,0.8,0.032
seed_16,144.55939770007302,19.53753121618146,185.44,54.48,22.88,7.76,50,360,500,0.8,0.032
seed_17,137.66288023712545,18.64294283985014,169.16,57.12,25.48,7.8,50,360,500,0.8,0.032
seed_18,146.9947896553087,18.865629592899236,212.0,65.24,29.8,8.52,50,360,500,0.8,0.032
seed_19,150.88290569880175,18.773424536451703,169.0,46.16,22.44,8.0,50,360,500,0.8,0.032
