,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,369.3178466588649,20.473252319022926,118.96,32.04,14.64,4.24,50,360,500,0.2,0.048
seed_1,348.33178946127134,20.0626664448438,133.44,42.12,16.68,4.64,50,360,500,0.2,0.048
seed_2,377.0151309144743,20.20683223922013,124.72,39.36,17.28,6.32,50,360,500,0.2,0.048
seed_3,339.7893335144345,20.331447661480873,135.24,43.68,21.44,6.52,50,360,500,0.2,0.048
seed_4,354.28291007295843,20.447071217952537,121.24,35.16,16.52,4.88,50,360,500,0.2,0.048
seed_5,364.3914639155618,20.39354758215169,124.68,39.88,16.24,5.2,50,360,500,0.2,0.048
seed_6,358.234939653039,20.110515150760246,125.64,44.64,22.48,7.04,50,360,500,0.2,0.048
seed_7,360.2315872920419,20.537429851320685,122.24,36.88,14.64,5.48,50,360,500,0.2,0.048
seed_8,368.0822295493903,19.99265044739167,129.24,39.08,17.52,5.6,50,360,500,0.2,0.048
seed_9,378.6884658082918,20.135247970257048,129.2,40.96,17.52,4.64,50,360,500,0.2,0.048
seed_10,380.90126906234235,20.400668830869478,106.0,31.84,13.2,3.84,50,360,500,0.2,0.048
seed_11,348.2121781269476,20.786127325733432,116.88,33.0,13.92,4.24,50,360,500,0.2,0.048
seed_12,360.69821481283157,19.883894769711187,120.64,40.4,17.08,5.6,50,360,500,0.2,0.048
seed_13,348.5519237546951,19.88879320595058,149.48,45.28,21.0,7.88,50,360,500,0.2,0.048
seed_14,375.41244516716375,20.137506673272302,120.4,37.92,18.28,6.32,50,360,500,0.2,0.048
seed_15,366.8981870716736,20.40775170887167,132.44,41.24,19.12,5.52,50,360,500,0.2,0.048
seed_16,363.1953617545301,20.349274729114185,125.96,41.08,18.76,6.28,50,360,500,0.2,0.048
seed_17,362.22000634977616,20.340591955429343,118.28,31.44,13.64,3.92,50,360,500,0.2,0.048
seed_18,354.64287067730487,20.314578716318163,126.76,44.72,19.72,5.88,50,360,500,0.2,0.048
seed_19,344.1695003850325,20.424229461121442,126.08,38.84,18.56,5.4,50,360,500,0.2,0.048
