,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,389.34794945149173,20.349321525793258,110.32,32.2,13.92,5.28,50,360,500,0.2,0.05
seed_1,371.8046434949684,20.25519794910562,121.68,35.64,14.04,4.2,50,360,500,0.2,0.05
seed_2,399.4171845689578,20.62982550086442,115.44,35.0,15.64,5.32,50,360,500,0.2,0.05
seed_3,369.38731127512364,20.4325682612474,120.04,34.92,15.2,4.04,50,360,500,0.2,0.05
seed_4,386.35972776440207,20.787250992109726,112.0,32.2,14.16,4.52,50,360,500,0.2,0.05
seed_5,379.76953232970607,20.76270491949508,123.28,40.68,16.96,4.68,50,360,500,0.2,0.05
seed_6,397.8295146430703,20.7694496509559,118.32,40.28,19.2,5.68,50,360,500,0.2,0.05
seed_7,411.3144160260237,20.776832897855876,122.0,33.76,13.36,3.64,50,360,500,0.2,0.05
seed_8,405.9587898991517,20.318288143072543,124.56,39.12,16.16,3.96,50,360,500,0.2,0.05
seed_9,401.54083538441245,20.30631222820016,118.08,41.36,19.44,6.4,50,360,500,0.2,0.05
seed_10,400.6453720230738,20.46252395039876,106.24,32.68,14.24,3.76,50,360,500,0.2,0.05
seed_11,380.62160007395454,20.863940716849356,121.36,36.24,15.92,4.96,50,360,500,0.2,0.05
seed_12,393.34200985544635,20.622695471075303,110.44,32.92,14.04,4.28,50,360,500,0.2,0.05
seed_13,352.85731251293,20.4290563294427,154.88,46.72,18.96,5.52,50,360,500,0.2,0.05
seed_14,377.67742500015584,20.54542185778729,111.4,37.52,15.48,5.16,50,360,500,0.2,0.05
seed_15,392.461853245964,20.439570371266047,125.24,36.2,16.76,5.68,50,360,500,0.2,0.05
seed_16,384.941988746528,20.67957976861694,115.76,36.2,16.64,4.6,50,360,500,0.2,0.05
seed_17,384.08781641746987,20.34678388236691,117.24,33.8,16.52,5.44,50,360,500,0.2,0.05
seed_18,383.5066338386778,20.513667144347203,129.68,39.56,15.48,4.12,50,360,500,0.2,0.05
seed_19,362.4769962354484,20.72003217274553,134.16,45.52,21.2,6.6,50,360,500,0.2,0.05
