,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,470.94008293240785,21.464396861336343,100.04,32.12,14.08,5.24,50,360,500,0.0,0.05
seed_1,460.8929678862452,21.56442917378961,114.2,36.52,14.96,3.92,50,360,500,0.0,0.05
seed_2,487.63374130647287,20.80450934837001,111.68,35.48,17.36,5.8,50,360,500,0.0,0.05
seed_3,469.45265510418193,21.12527397959327,116.24,38.96,16.12,4.68,50,360,500,0.0,0.05
seed_4,462.6699009678598,21.10365586869266,103.8,33.48,16.0,4.72,50,360,500,0.0,0.05
seed_5,469.49468333404036,21.153087446986962,113.4,35.8,14.28,4.88,50,360,500,0.0,0.05
seed_6,484.02694298024056,20.99560126035416,91.36,30.36,14.0,4.08,50,360,500,0.0,0.05
seed_7,479.214915443483,21.606525202136353,98.8,30.6,13.6,5.08,50,360,500,0.0,0.05
seed_8,486.5073446013589,20.97690066926375,97.8,33.36,16.12,4.96,50,360,500,0.0,0.05
seed_9,471.7323043571986,20.872302306942693,107.04,35.8,14.84,4.28,50,360,500,0.0,0.05
seed_10,490.40222666840253,20.87532116315561,97.32,29.08,10.68,2.64,50,360,500,0.0,0.05
seed_11,449.33166338516656,22.007873622358872,105.96,34.28,14.72,3.72,50,360,500,0.0,0.05
seed_12,482.4292017756597,21.199950767999443,96.56,29.56,13.12,4.2,50,360,500,0.0,0.05
seed_13,465.89261102068804,20.88766658633289,122.08,36.4,14.84,4.48,50,360,500,0.0,0.05
seed_14,478.01910804956793,20.974884093707892,109.08,32.76,14.48,4.48,50,360,500,0.0,0.05
seed_15,458.2411994650783,21.233262458048287,123.0,44.76,20.2,6.4,50,360,500,0.0,0.05
seed_16,464.19389582173096,21.146242240272244,117.84,33.52,14.04,4.84,50,360,500,0.0,0.05
seed_17,482.62172092033865,20.72389205321994,101.44,32.0,13.24,3.24,50,360,500,0.0,0.05
seed_18,479.2914736836925,20.957597222720505,119.52,40.8,19.12,7.08,50,360,500,0.0,0.05
seed_19,471.13102049521905,21.284596886731677,110.36,35.8,15.2,3.72,50,360,500,0.0,0.05
