,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,112.82597482781472,17.78782196264547,195.44,64.68,30.12,10.2,50,360,500,0.3,0.02
seed_1,113.03955750052424,17.867974725444576,205.12,74.56,33.12,10.88,50,360,500,0.3,0.02
seed_2,121.0373961432407,17.817211233414824,197.8,72.84,33.08,9.56,50,360,500,0.3,0.02
seed_3,105.32017939517567,17.639291221073336,222.36,77.28,36.36,11.8,50,360,500,0.3,0.02
seed_4,111.562624656031,17.756133306580697,192.6,72.28,35.8,11.68,50,360,500,0.3,0.02
seed_5,115.2275831075529,17.774178206991532,219.28,83.0,40.32,12.72,50,360,500,0.3,0.02
seed_6,112.57363870700456,17.5304132058658,201.48,74.08,35.48,13.12,50,360,500,0.3,0.02
seed_7,121.1296963703646,17.88993672598014,204.44,70.8,32.44,12.0,50,360,500,0.3,0.02
seed_8,116.00489609266404,17.76336544454425,208.28,73.28,34.0,11.2,50,360,500,0.3,0.02
seed_9,118.16166396706922,17.785322070774086,198.84,71.28,32.92,10.12,50,360,500,0.3,0.02
seed_10,110.30235306331835,17.58649885970689,204.08,72.12,33.48,10.52,50,360,500,0.3,0.02
seed_11,114.58997511939566,17.912169474079136,220.0,80.6,36.68,10.84,50,360,500,0.3,0.02
seed_12,108.3190280698051,17.62086995828211,213.84,70.56,31.6,11.12,50,360,500,0.3,0.02
seed_13,118.26132799171135,17.789352217157695,216.72,72.2,30.68,8.88,50,360,500,0.3,0.02
seed_14,118.1202157255785,17.689543313162034,198.96,71.6,32.56,11.68,50,360,500,0.3,0.02
seed_15,119.26851025071636,17.7996817484871,213.64,74.52,36.04,12.24,50,360,500,0.3,0.02
seed_16,116.49213281136677,17.90712437903683,199.28,68.88,30.24,9.76,50,360,500,0.3,0.02
seed_17,109.60681012822475,17.6481536867464,229.24,83.84,40.2,13.64,50,360,500,0.3,0.02
seed_18,112.25488199689742,17.840140889811863,227.4,80.4,38.8,12.52,50,360,500,0.3,0.02
seed_19,115.42059981491059,17.854031885644083,236.92,90.72,41.8,12.64,50,360,500,0.3,0.02
