,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,187.3859145,18.38251389,157.84,53.32,25.84,9.24,50,360,500,0.1,0.03
seed_1,188.5305387,18.46866278,182.4,62.4,29.36,9.96,50,360,500,0.1,0.03
seed_2,193.6373774,18.2890491,169.04,57.96,26.36,9.32,50,360,500,0.1,0.03
seed_3,176.9441479,18.50790364,198.32,69.2,30.44,9.04,50,360,500,0.1,0.03
seed_4,183.1038871,18.38702045,181.6,63.76,31.12,11.04,50,360,500,0.1,0.03
seed_5,191.0068068,18.3168689,179.64,64.56,30.04,9.12,50,360,500,0.1,0.03
seed_6,180.6766247,18.30243447,183.48,66.64,34.32,11.76,50,360,500,0.1,0.03
seed_7,191.1967485,18.48008631,163.64,52.8,23.68,6.64,50,360,500,0.1,0.03
seed_8,184.9181132,18.19453825,178.64,55,23.44,6.96,50,360,500,0.1,0.03
seed_9,184.060244,18.25320354,168.6,56.12,28.56,9.56,50,360,500,0.1,0.03
seed_10,183.8614024,18.17089955,180.44,63.08,28.8,9,50,360,500,0.1,0.03
seed_11,188.4400231,18.49933478,175.32,62.72,31.44,9.44,50,360,500,0.1,0.03
seed_12,184.9872381,18.13792293,167.72,58.64,26.56,9.84,50,360,500,0.1,0.03
seed_13,198.9536095,18.32114825,191.44,65.64,29.52,9.36,50,360,500,0.1,0.03
seed_14,191.0532353,18.26618749,178.16,63.28,29.96,9.24,50,360,500,0.1,0.03
seed_15,192.4141233,18.26061757,185.96,67.08,30.92,10.24,50,360,500,0.1,0.03
seed_16,187.8243335,18.27137781,174.88,60.84,28.84,9.2,50,360,500,0.1,0.03
seed_17,175.2541598,18.22513788,192.92,71.08,31.88,8.72,50,360,500,0.1,0.03
seed_18,184.5953299,18.40125057,198.36,72.32,35.04,11,50,360,500,0.1,0.03
seed_19,187.7194264,18.40272118,191.6,71.44,33.28,12.64,50,360,500,0.1,0.03
