,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,117.48728097099404,18.079748004183884,199.88,66.88,32.84,11.52,50,360,500,0.4,0.02
seed_1,120.00903952051517,18.03901467204783,211.56,70.4,30.76,9.0,50,360,500,0.4,0.02
seed_2,127.33978385809095,17.925128295737725,206.88,72.0,34.0,11.4,50,360,500,0.4,0.02
seed_3,107.17431769032456,17.861804321469503,215.04,72.2,29.6,9.44,50,360,500,0.4,0.02
seed_4,113.70371796863162,18.014720037736755,204.12,71.36,34.32,11.4,50,360,500,0.4,0.02
seed_5,118.03259076086091,18.039591515475337,212.84,74.16,32.24,9.4,50,360,500,0.4,0.02
seed_6,113.7544009295481,17.742691452567907,203.92,70.56,33.28,10.12,50,360,500,0.4,0.02
seed_7,126.67122447666569,17.911694815281084,213.4,74.8,32.88,8.8,50,360,500,0.4,0.02
seed_8,117.72025444323323,17.929058383372144,210.36,73.84,32.44,10.36,50,360,500,0.4,0.02
seed_9,122.94242845530022,17.77049144374335,192.0,63.12,29.12,8.56,50,360,500,0.4,0.02
seed_10,117.80858380573673,17.81385064140471,208.08,67.88,30.2,9.8,50,360,500,0.4,0.02
seed_11,119.59041732393689,18.131957436506003,225.64,78.16,36.72,10.12,50,360,500,0.4,0.02
seed_12,116.54309779272367,17.7340381638345,214.96,69.36,31.52,10.16,50,360,500,0.4,0.02
seed_13,120.63652599966643,17.774834890496383,213.12,65.52,29.0,9.32,50,360,500,0.4,0.02
seed_14,120.78322278754385,17.808412407970227,200.8,62.32,27.12,8.4,50,360,500,0.4,0.02
seed_15,113.62946502630392,18.014439889577513,210.72,70.4,32.32,10.44,50,360,500,0.4,0.02
seed_16,116.37789434819958,17.892101923840272,207.08,69.8,31.92,10.4,50,360,500,0.4,0.02
seed_17,111.99825149115648,17.907382559143024,218.6,77.92,39.4,13.64,50,360,500,0.4,0.02
seed_18,112.7132898645601,17.97727327093862,235.36,81.48,39.52,13.76,50,360,500,0.4,0.02
seed_19,118.56962550933059,17.958695434001317,201.84,71.76,33.56,11.56,50,360,500,0.4,0.02
