,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,80.60385635719423,18.033856037510027,70.8,18.16,8.96,1.84,25,360,500,0.9,0.02
seed_1,78.42180731062587,17.849716141305713,83.28,28.24,12.48,3.28,25,360,500,0.9,0.02
seed_2,85.42100619855773,17.88390634324584,84.32,22.72,6.4,1.44,25,360,500,0.9,0.02
seed_3,79.24346499527348,17.803673728360877,59.6,16.4,6.08,1.44,25,360,500,0.9,0.02
seed_4,75.6421791957401,18.376678485930256,82.08,19.28,7.76,1.52,25,360,500,0.9,0.02
seed_5,90.57348092479027,17.863500634904444,65.76,13.68,5.84,2.16,25,360,500,0.9,0.02
seed_6,83.14898281426369,18.08210049554908,65.2,16.8,5.92,1.76,25,360,500,0.9,0.02
seed_7,85.36727005752887,18.19810842641195,75.36,18.48,6.8,1.6,25,360,500,0.9,0.02
seed_8,87.71299391647115,18.143986316677463,77.44,18.0,9.12,2.0,25,360,500,0.9,0.02
seed_9,88.13182356252615,18.045328353402905,68.8,17.04,6.08,2.32,25,360,500,0.9,0.02
seed_10,86.95133902656018,18.290310232814303,70.32,21.6,10.56,1.68,25,360,500,0.9,0.02
seed_11,91.62631152922948,18.525681436158184,95.44,28.72,9.52,2.88,25,360,500,0.9,0.02
seed_12,80.10808152104,17.708693615004776,67.44,17.04,6.32,1.52,25,360,500,0.9,0.02
seed_13,84.82960626717733,18.003499658573922,66.88,16.4,6.88,1.36,25,360,500,0.9,0.02
seed_14,83.35901356393767,17.914222959508326,57.2,14.56,5.68,2.32,25,360,500,0.9,0.02
seed_15,85.55180494961459,18.78161215636799,56.32,12.8,5.12,1.92,25,360,500,0.9,0.02
seed_16,81.4171119034319,18.146458329394076,71.92,17.52,5.52,0.88,25,360,500,0.9,0.02
seed_17,90.10025412648069,18.324471875346564,71.52,18.24,8.08,2.72,25,360,500,0.9,0.02
seed_18,94.49989959339831,18.432149137590546,94.64,24.08,10.48,4.16,25,360,500,0.9,0.02
seed_19,93.59151479753928,18.515168093652594,66.8,18.0,7.6,2.08,25,360,500,0.9,0.02
