,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,154.8187948,18.72509522,159.08,51.32,20.68,6.64,50,360,500,0.7,0.03
seed_1,148.8134679,18.75709885,176.96,51.72,23.72,7.48,50,360,500,0.7,0.03
seed_2,160.1137869,18.55898195,161.52,52.04,22.8,7.8,50,360,500,0.7,0.03
seed_3,136.8238416,18.82634763,193.24,58.72,25.24,8.52,50,360,500,0.7,0.03
seed_4,146.3590028,18.75008747,179.44,54.96,25.16,6.84,50,360,500,0.7,0.03
seed_5,154.0253162,18.78687748,181.56,59.6,24.48,7.88,50,360,500,0.7,0.03
seed_6,137.6038965,18.54583722,178.48,53.76,21.4,6.08,50,360,500,0.7,0.03
seed_7,155.8649536,18.70025663,156.48,44.92,19.36,5.44,50,360,500,0.7,0.03
seed_8,148.4057707,18.51830336,172.36,52.68,22.72,6.56,50,360,500,0.7,0.03
seed_9,151.4105116,18.49124888,172.36,52.28,22.56,7.24,50,360,500,0.7,0.03
seed_10,146.2581747,18.50103801,165.52,46.52,18.76,5.2,50,360,500,0.7,0.03
seed_11,147.1768831,18.66788464,182.4,52.4,25.44,6.6,50,360,500,0.7,0.03
seed_12,144.6777992,18.73168476,177.44,56.84,21.44,5.64,50,360,500,0.7,0.03
seed_13,153.6143668,18.74426083,186.48,54.4,23.4,6.24,50,360,500,0.7,0.03
seed_14,154.0914045,18.69012493,176.4,56.48,27.92,8.52,50,360,500,0.7,0.03
seed_15,147.3415627,18.75745151,196.96,65.4,29.68,8.56,50,360,500,0.7,0.03
seed_16,148.9326539,18.93873438,175.6,48.2,19.28,6.32,50,360,500,0.7,0.03
seed_17,146.0277448,18.48057917,180.08,54.8,21.36,5.68,50,360,500,0.7,0.03
seed_18,148.6804061,18.69801119,206.44,70,30.08,10.12,50,360,500,0.7,0.03
seed_19,149.9898129,18.60925231,187.36,61.96,28.2,8.52,50,360,500,0.7,0.03
