,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,122.9482517896151,18.105891090186265,182.32,61.84,28.48,9.92,50,360,500,0.5,0.02
seed_1,122.0553009717327,17.965536108010387,206.36,67.84,31.4,10.12,50,360,500,0.5,0.02
seed_2,128.8225309162965,18.048996611886405,203.52,66.68,30.52,9.28,50,360,500,0.5,0.02
seed_3,112.054112930553,18.032921411438,201.84,64.08,28.44,8.76,50,360,500,0.5,0.02
seed_4,115.90202008097066,18.161360276625977,205.04,70.52,34.28,11.36,50,360,500,0.5,0.02
seed_5,125.84567205516505,18.172456355257218,207.52,72.12,31.4,10.24,50,360,500,0.5,0.02
seed_6,113.72496780829997,17.79689333090857,192.16,63.52,25.36,8.36,50,360,500,0.5,0.02
seed_7,127.87588977387523,18.15478243935996,199.56,68.0,30.4,8.16,50,360,500,0.5,0.02
seed_8,122.72511988650062,17.983868521188665,203.24,70.2,32.16,10.32,50,360,500,0.5,0.02
seed_9,121.37664511704742,18.19125441654984,186.52,61.8,26.92,8.96,50,360,500,0.5,0.02
seed_10,118.47304005733527,17.907215803291756,192.96,61.48,28.0,8.08,50,360,500,0.5,0.02
seed_11,124.47200304631943,18.42817674070284,221.0,77.04,34.24,9.72,50,360,500,0.5,0.02
seed_12,113.20369500179802,17.912900372235743,205.12,68.96,29.24,8.6,50,360,500,0.5,0.02
seed_13,127.93497676554152,17.959912725077267,205.92,68.12,30.12,9.84,50,360,500,0.5,0.02
seed_14,126.90968076029112,17.94435042606411,204.28,69.56,31.92,9.52,50,360,500,0.5,0.02
seed_15,119.45043515826208,18.22929940983131,205.68,65.6,28.64,8.44,50,360,500,0.5,0.02
seed_16,123.88901702663408,18.305773748177167,189.36,62.76,27.64,9.2,50,360,500,0.5,0.02
seed_17,116.68732420186079,17.906467222242924,203.64,74.04,34.4,10.8,50,360,500,0.5,0.02
seed_18,117.09455213818346,18.069958596733507,222.96,73.96,35.6,13.72,50,360,500,0.5,0.02
seed_19,120.05791620937302,18.27028587606484,208.76,71.28,29.04,8.72,50,360,500,0.5,0.02
