,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,816.5148488314835,22.12064665900866,12.0,2.88,1.36,0.32,25,360,500,0.3,0.1
seed_1,687.3652903194208,21.436878397296496,12.72,2.24,0.96,0.16,25,360,500,0.3,0.1
seed_2,687.5050873722294,20.89261927438303,16.72,3.84,1.44,0.56,25,360,500,0.3,0.1
seed_3,773.7047533295828,21.455972602081584,22.64,8.0,3.84,1.2,25,360,500,0.3,0.1
seed_4,758.174469243614,22.903158536203552,24.24,3.92,1.44,0.72,25,360,500,0.3,0.1
seed_5,678.9077313818448,20.70320948505397,16.32,3.28,1.28,0.56,25,360,500,0.3,0.1
seed_6,756.7434177773305,21.4864242677336,14.08,3.28,2.0,0.56,25,360,500,0.3,0.1
seed_7,644.3489536425533,22.270928625322334,14.72,4.88,3.2,1.28,25,360,500,0.3,0.1
seed_8,721.6830634347642,21.07733699825061,12.96,4.24,1.28,0.16,25,360,500,0.3,0.1
seed_9,740.7426083738569,20.784521143191906,17.52,3.44,0.72,0.24,25,360,500,0.3,0.1
seed_10,794.7770461891799,21.67633014475163,17.68,5.2,1.84,1.2,25,360,500,0.3,0.1
seed_11,664.133051005652,23.189402405391004,12.48,3.28,1.52,0.56,25,360,500,0.3,0.1
seed_12,706.2877231468739,22.544717082945024,13.6,3.76,1.12,0.48,25,360,500,0.3,0.1
seed_13,708.2419737473256,21.597398103792642,22.4,5.36,1.92,0.48,25,360,500,0.3,0.1
seed_14,665.8405090675868,20.831835330995965,7.68,2.08,1.04,0.24,25,360,500,0.3,0.1
seed_15,812.6446510663975,22.870729443681554,17.52,3.36,1.52,0.64,25,360,500,0.3,0.1
seed_16,725.6793314591212,22.034148770764176,18.64,5.44,2.56,1.12,25,360,500,0.3,0.1
seed_17,735.6654781640987,20.336279455489773,13.84,2.56,0.72,0.24,25,360,500,0.3,0.1
seed_18,699.0652178130437,20.84395939509192,29.36,7.76,2.32,0.48,25,360,500,0.3,0.1
seed_19,756.2433488761967,22.136261391393862,11.76,2.96,1.68,0.88,25,360,500,0.3,0.1
