,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,208.60987164086032,19.226496415364213,144.8,43.68,18.88,5.72,50,360,500,0.6,0.044000000000000004
seed_1,214.7231866733509,18.977778665537556,156.56,49.84,21.52,6.32,50,360,500,0.6,0.044000000000000004
seed_2,212.6355954455961,19.24340062532674,163.08,49.16,20.92,6.6,50,360,500,0.6,0.044000000000000004
seed_3,194.78671604516776,19.19826533344981,163.64,52.4,19.68,6.12,50,360,500,0.6,0.044000000000000004
seed_4,208.0899333933429,19.273110716815314,147.64,42.36,17.64,4.76,50,360,500,0.6,0.044000000000000004
seed_5,217.54360692819458,19.441047220397458,141.28,40.6,17.68,6.24,50,360,500,0.6,0.044000000000000004
seed_6,193.64599295082277,18.981212225977455,157.56,44.84,18.84,5.56,50,360,500,0.6,0.044000000000000004
seed_7,220.10412515580282,19.345552115490374,152.88,42.24,17.56,4.88,50,360,500,0.6,0.044000000000000004
seed_8,221.0596780511352,18.9356364757889,163.04,44.8,17.6,5.48,50,360,500,0.6,0.044000000000000004
seed_9,215.00319435941114,18.947255689543383,147.8,40.4,15.32,5.04,50,360,500,0.6,0.044000000000000004
seed_10,215.55938091797333,19.42113826453947,148.12,40.8,17.4,5.48,50,360,500,0.6,0.044000000000000004
seed_11,210.48495580258975,19.302620175202,165.6,55.76,24.04,7.16,50,360,500,0.6,0.044000000000000004
seed_12,201.4820763736599,19.358334662030877,159.12,47.12,18.4,5.08,50,360,500,0.6,0.044000000000000004
seed_13,214.65354187448636,18.944756695872794,165.84,54.6,23.04,5.96,50,360,500,0.6,0.044000000000000004
seed_14,214.97258860354418,19.26852188172218,147.08,44.16,17.76,5.28,50,360,500,0.6,0.044000000000000004
seed_15,207.00303100005604,19.11100936867565,182.72,57.72,24.2,7.0,50,360,500,0.6,0.044000000000000004
seed_16,208.79861337032136,19.540068864434538,161.0,49.12,21.92,7.0,50,360,500,0.6,0.044000000000000004
seed_17,209.89436529671303,19.12201016757329,153.64,43.84,17.48,4.2,50,360,500,0.6,0.044000000000000004
seed_18,212.56909183395047,19.481464829021878,162.44,50.56,23.8,7.68,50,360,500,0.6,0.044000000000000004
seed_19,212.98924131794192,19.997692952819154,156.72,47.92,20.72,5.68,50,360,500,0.6,0.044000000000000004
