,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,519.1533482844327,20.72246451920703,17.52,2.4,1.52,0.72,25,360,500,0.3,0.08
seed_1,528.1683682847388,20.44405420331486,17.92,3.92,1.12,0.24,25,360,500,0.3,0.08
seed_2,496.04688546012034,20.75665957933449,24.64,5.04,1.52,0.16,25,360,500,0.3,0.08
seed_3,587.4390662946003,22.093776333485934,22.4,6.0,2.88,0.56,25,360,500,0.3,0.08
seed_4,546.342061629918,21.32897142260444,19.84,3.2,1.12,0.08,25,360,500,0.3,0.08
seed_5,542.4870451375855,20.271712389227314,27.36,5.44,2.72,1.12,25,360,500,0.3,0.08
seed_6,538.9907541149495,22.323324654159585,32.72,12.08,3.84,1.12,25,360,500,0.3,0.08
seed_7,458.09882668268625,23.615441445324148,19.92,4.0,1.36,0.56,25,360,500,0.3,0.08
seed_8,506.1535655882098,20.799005081578564,22.88,6.4,3.36,1.76,25,360,500,0.3,0.08
seed_9,497.4076671204024,19.908480465876487,19.68,5.28,2.64,0.88,25,360,500,0.3,0.08
seed_10,495.7629999181119,20.616205637093934,30.72,6.88,2.64,0.4,25,360,500,0.3,0.08
seed_11,506.5112990919659,21.384087305893836,21.6,5.76,1.92,0.4,25,360,500,0.3,0.08
seed_12,548.505691904802,20.2100173330503,22.64,4.8,2.08,0.64,25,360,500,0.3,0.08
seed_13,511.09740734388515,20.283611558578187,32.0,7.84,3.92,1.28,25,360,500,0.3,0.08
seed_14,504.7783320298328,21.610735955063628,21.68,5.92,2.08,0.72,25,360,500,0.3,0.08
seed_15,523.5984667157733,21.213356716594614,22.72,4.24,1.6,0.32,25,360,500,0.3,0.08
seed_16,469.76682981026386,21.6159260146278,29.92,8.0,3.12,1.12,25,360,500,0.3,0.08
seed_17,529.8493048724936,20.939100795507333,16.24,3.44,1.52,0.4,25,360,500,0.3,0.08
seed_18,477.29530051540723,20.276381657139684,33.76,6.64,1.76,0.32,25,360,500,0.3,0.08
seed_19,515.2569373243102,20.793860940720013,22.4,7.04,2.72,1.04,25,360,500,0.3,0.08
