,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,230.3283806776909,19.132665058183672,161.04,60.88,28.56,9.12,50,360,500,0.0,0.034
seed_1,241.51806479905034,18.650146343250398,164.4,61.84,30.12,8.84,50,360,500,0.0,0.034
seed_2,250.30876061073351,18.770292590958334,155.0,51.88,21.44,6.4,50,360,500,0.0,0.034
seed_3,216.8304977913559,18.813535635875827,176.36,57.8,26.56,8.76,50,360,500,0.0,0.034
seed_4,230.6393498543929,18.649815449993685,160.88,55.0,26.52,9.4,50,360,500,0.0,0.034
seed_5,242.80719603815774,18.827031252989077,171.52,63.28,29.64,8.6,50,360,500,0.0,0.034
seed_6,231.97507814309563,18.625509028619398,167.72,61.92,28.36,10.36,50,360,500,0.0,0.034
seed_7,248.8255757013712,18.860324707115286,165.24,57.88,27.16,9.4,50,360,500,0.0,0.034
seed_8,232.38939893294372,18.7837487498512,166.52,57.48,26.92,7.6,50,360,500,0.0,0.034
seed_9,240.43747236318995,18.746301814658764,152.24,55.44,23.28,7.44,50,360,500,0.0,0.034
seed_10,239.3623556224388,18.525041853285593,157.08,53.04,24.28,7.84,50,360,500,0.0,0.034
seed_11,233.14499843018544,19.005163150794328,163.96,56.64,26.96,8.72,50,360,500,0.0,0.034
seed_12,243.58252315374986,18.638464246492912,155.48,56.12,28.32,11.68,50,360,500,0.0,0.034
seed_13,246.94284743504682,18.721639266845155,162.12,55.76,26.04,8.28,50,360,500,0.0,0.034
seed_14,244.07500360991017,18.6815749442865,151.16,58.56,29.04,9.96,50,360,500,0.0,0.034
seed_15,241.92168617717618,18.64258867305186,175.48,66.0,31.56,10.84,50,360,500,0.0,0.034
seed_16,234.1450394078074,18.72557139118644,156.24,53.4,25.36,7.24,50,360,500,0.0,0.034
seed_17,219.1386581659106,18.53476303499949,175.2,63.44,28.36,8.16,50,360,500,0.0,0.034
seed_18,232.47804206448157,18.68722780591388,169.8,57.72,26.72,9.08,50,360,500,0.0,0.034
seed_19,237.38261084307067,18.801416236479042,160.64,52.8,24.4,7.2,50,360,500,0.0,0.034
