,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,298.05792463869017,19.79425425579548,126.84,39.08,18.84,6.64,50,360,500,0.2,0.042
seed_1,274.09810664106556,19.40815769675823,143.88,47.88,20.92,6.2,50,360,500,0.2,0.042
seed_2,297.32118154118683,19.745901939943234,127.4,40.36,16.92,5.72,50,360,500,0.2,0.042
seed_3,272.16530762503066,19.547127116933275,148.2,45.8,18.84,4.8,50,360,500,0.2,0.042
seed_4,293.95337669481114,19.530368772611887,133.28,43.76,20.0,6.52,50,360,500,0.2,0.042
seed_5,283.8732195021306,19.71835860216502,144.04,48.64,22.76,8.24,50,360,500,0.2,0.042
seed_6,297.11882391867215,19.25688560360482,145.48,49.64,22.16,6.36,50,360,500,0.2,0.042
seed_7,291.0680579251999,19.627387469540974,139.44,41.32,18.64,5.8,50,360,500,0.2,0.042
seed_8,283.060185680193,19.4707526981921,151.6,50.92,23.0,7.08,50,360,500,0.2,0.042
seed_9,303.05600245623685,19.474776286291757,131.72,37.72,16.04,5.32,50,360,500,0.2,0.042
seed_10,289.17661535784663,19.675974710978508,148.04,49.84,22.96,7.52,50,360,500,0.2,0.042
seed_11,286.4861650762774,19.67527225396126,152.0,47.12,23.04,8.0,50,360,500,0.2,0.042
seed_12,298.9178299070027,19.47628921725149,130.92,46.72,19.32,6.48,50,360,500,0.2,0.042
seed_13,304.09521947467573,19.503801680932764,141.56,51.36,24.6,6.68,50,360,500,0.2,0.042
seed_14,292.8161167041806,20.00659476384049,137.96,43.12,19.04,6.28,50,360,500,0.2,0.042
seed_15,282.71129123127935,19.969878442137674,151.76,49.2,21.44,6.44,50,360,500,0.2,0.042
seed_16,295.69863274086106,20.39126671239101,138.16,39.76,15.12,4.68,50,360,500,0.2,0.042
seed_17,267.0518430224875,19.754603683008686,149.2,49.28,21.36,5.92,50,360,500,0.2,0.042
seed_18,290.2402349914837,19.391156042574394,158.4,52.28,23.72,8.32,50,360,500,0.2,0.042
seed_19,282.96057291114323,19.596447366388865,141.04,44.12,19.8,6.24,50,360,500,0.2,0.042
