,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,1171.2265126328496,26.90379458068243,58.96,22.44,11.0,4.0,50,360,500,0,0.08
seed_1,1159.9039655024892,28.338308344436005,54.64,15.24,7.0,1.96,50,360,500,0,0.08
seed_2,1207.3596437823815,25.045592050742744,49.48,18.96,9.52,2.92,50,360,500,0,0.08
seed_3,1196.9996999236155,26.228796250548253,42.24,13.6,6.76,2.44,50,360,500,0,0.08
seed_4,1182.6193489940563,27.436057503106472,52.88,19.28,7.44,2.68,50,360,500,0,0.08
seed_5,1199.8158997033213,26.48007276654138,52.44,16.96,7.56,2.24,50,360,500,0,0.08
seed_6,1187.4525573828396,25.914633048123946,48.36,14.68,6.36,2.4,50,360,500,0,0.08
seed_7,1166.7732906662918,27.045739558526446,56.12,16.24,8.32,2.72,50,360,500,0,0.08
seed_8,1154.1925566748778,26.57756884729594,43.76,12.44,5.72,1.56,50,360,500,0,0.08
seed_9,1194.741850239203,25.568258189397216,48.24,13.32,5.12,1.4,50,360,500,0,0.08
seed_10,1161.4199899218052,25.386817392001376,54.48,18.2,8.6,2.64,50,360,500,0,0.08
seed_11,1198.5900713396525,28.685371291624158,40.72,14.0,6.08,1.44,50,360,500,0,0.08
seed_12,1177.6787786817063,28.68714921060081,52.08,15.64,7.36,2.76,50,360,500,0,0.08
seed_13,1099.505019667126,26.69502697835196,62.56,18.16,7.0,2.48,50,360,500,0,0.08
seed_14,1194.693762210915,26.084183009695224,39.48,11.96,5.16,2.04,50,360,500,0,0.08
seed_15,1148.2375346545145,28.19736645022951,52.6,16.48,9.0,3.36,50,360,500,0,0.08
seed_16,1213.3089415236302,27.012790947943596,46.52,14.4,6.72,2.88,50,360,500,0,0.08
seed_17,1199.6083104281083,27.21181205886969,48.76,14.52,6.2,2.12,50,360,500,0,0.08
seed_18,1208.9145663531435,26.934949457224256,45.4,16.52,8.4,2.8,50,360,500,0,0.08
seed_19,1133.964843241784,27.381054175458928,64.04,20.92,8.16,2.16,50,360,500,0,0.08
