,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,442.51155733313755,20.7431610638057,100.08,33.0,14.64,5.36,50,360,500,0.0,0.048
seed_1,420.67653540452994,20.68594273053326,114.6,37.4,17.76,5.24,50,360,500,0.0,0.048
seed_2,462.0844626617919,20.17042384178763,109.16,36.04,16.04,6.2,50,360,500,0.0,0.048
seed_3,418.99271454661556,20.877209785657616,120.36,37.36,16.32,5.28,50,360,500,0.0,0.048
seed_4,443.9135494556596,20.729208681456566,106.68,35.04,15.44,6.04,50,360,500,0.0,0.048
seed_5,451.4150853091856,20.902143358896897,118.08,37.96,17.24,5.64,50,360,500,0.0,0.048
seed_6,454.86126012034737,20.988434990882915,99.8,33.2,15.16,5.28,50,360,500,0.0,0.048
seed_7,439.32817336796114,20.956492344288183,115.64,34.92,17.6,5.92,50,360,500,0.0,0.048
seed_8,459.1806014092378,20.659614228546555,114.4,38.08,18.76,4.92,50,360,500,0.0,0.048
seed_9,468.515647827758,20.792809401239143,108.04,34.6,16.36,5.28,50,360,500,0.0,0.048
seed_10,450.7204491035815,20.46957816133477,106.68,38.56,19.04,7.12,50,360,500,0.0,0.048
seed_11,411.5441300746933,21.30076794176256,119.08,38.32,16.76,5.32,50,360,500,0.0,0.048
seed_12,451.357652311337,20.639007747012588,101.84,35.76,16.0,5.6,50,360,500,0.0,0.048
seed_13,430.13534294069456,20.98798723931563,126.52,42.32,17.48,6.0,50,360,500,0.0,0.048
seed_14,465.2451737292038,21.12152309449285,107.92,32.8,15.24,5.6,50,360,500,0.0,0.048
seed_15,413.50057848284087,21.318766930637814,120.92,39.0,17.0,4.96,50,360,500,0.0,0.048
seed_16,433.3789521829944,21.24096164655748,122.56,37.44,17.84,5.0,50,360,500,0.0,0.048
seed_17,410.6572406294271,20.53983584227168,109.48,31.84,13.64,3.36,50,360,500,0.0,0.048
seed_18,442.2777750572444,20.705201110834285,118.56,39.24,17.76,5.92,50,360,500,0.0,0.048
seed_19,427.86222749249214,20.737298729148623,110.64,37.4,17.56,6.72,50,360,500,0.0,0.048
