,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,428.219827261255,21.352772498652392,111.08,32.56,15.04,5.36,50,360,500,0.1,0.05
seed_1,414.139197906558,20.433301770756017,124.84,42.48,17.4,5.56,50,360,500,0.1,0.05
seed_2,451.25998564954466,20.202050432799606,109.92,36.4,17.36,6.0,50,360,500,0.1,0.05
seed_3,404.9148157272805,20.705119167887947,125.64,44.08,21.64,7.36,50,360,500,0.1,0.05
seed_4,441.93455335789275,20.467242117555955,110.16,36.76,16.24,5.48,50,360,500,0.1,0.05
seed_5,434.76208002616573,20.58533350194293,114.08,34.96,14.68,5.08,50,360,500,0.1,0.05
seed_6,446.883971931109,20.754679133739256,106.24,32.32,15.04,4.44,50,360,500,0.1,0.05
seed_7,428.80245534011965,21.16796355947812,119.28,41.0,19.48,6.68,50,360,500,0.1,0.05
seed_8,433.59187806849883,20.891723685905255,110.36,31.56,13.76,4.52,50,360,500,0.1,0.05
seed_9,448.29402460023397,20.598055051102993,106.8,35.08,17.0,4.36,50,360,500,0.1,0.05
seed_10,431.07872647040597,20.808865358927882,102.8,32.0,13.24,3.92,50,360,500,0.1,0.05
seed_11,416.90860616260534,21.52774861208344,122.88,36.44,15.72,4.28,50,360,500,0.1,0.05
seed_12,427.26154703989573,20.852084640988263,114.44,39.48,16.6,5.36,50,360,500,0.1,0.05
seed_13,414.70801049660884,20.687749185721128,114.76,37.04,15.52,4.44,50,360,500,0.1,0.05
seed_14,413.65184524659867,20.741567871588835,117.24,38.88,16.64,4.4,50,360,500,0.1,0.05
seed_15,419.83222720366956,20.887920876536008,124.92,40.92,17.12,5.88,50,360,500,0.1,0.05
seed_16,422.69257432974047,21.0049539272961,105.48,33.96,15.4,5.08,50,360,500,0.1,0.05
seed_17,426.02997937893355,20.76771787202529,118.8,38.32,16.52,4.56,50,360,500,0.1,0.05
seed_18,419.6474647830842,20.6949080610463,130.2,44.08,21.36,6.6,50,360,500,0.1,0.05
seed_19,435.6388557841867,20.803124779409103,113.24,37.2,17.24,5.52,50,360,500,0.1,0.05
