,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,690.5580040471343,21.346962568457172,10.56,2.4,1.28,0.48,25,360,500,0.1,0.08
seed_1,769.4905888137771,20.890409576579476,14.96,3.76,1.12,0.24,25,360,500,0.1,0.08
seed_2,703.7164950249895,21.72502469419164,14.4,4.32,2.8,1.28,25,360,500,0.1,0.08
seed_3,864.3173345860364,22.814150098987092,13.68,3.6,1.68,0.56,25,360,500,0.1,0.08
seed_4,736.6843926195912,22.370172769413433,12.8,3.68,1.2,0.48,25,360,500,0.1,0.08
seed_5,744.7038702152566,21.028778854090096,10.24,2.32,1.12,0.72,25,360,500,0.1,0.08
seed_6,733.1525318787103,21.667714765266457,12.96,4.32,2.32,0.56,25,360,500,0.1,0.08
seed_7,671.1738375999122,20.945952751618535,11.52,3.2,1.2,0.24,25,360,500,0.1,0.08
seed_8,786.4222409673209,22.671530411270567,11.12,4.96,1.92,0.32,25,360,500,0.1,0.08
seed_9,769.2429703685514,21.89145480403696,7.36,1.92,0.8,0.16,25,360,500,0.1,0.08
seed_10,740.3825637062326,20.90756630652574,8.64,3.52,1.6,0.56,25,360,500,0.1,0.08
seed_11,734.6882795562739,22.261380253363832,13.52,3.92,1.36,0.56,25,360,500,0.1,0.08
seed_12,809.0737639979924,23.116174203726573,16.32,4.8,2.24,0.56,25,360,500,0.1,0.08
seed_13,677.3089254434464,21.457626251534624,14.56,5.52,2.08,1.12,25,360,500,0.1,0.08
seed_14,747.5892144784052,21.208004913948518,9.44,3.2,1.52,0.32,25,360,500,0.1,0.08
seed_15,770.2169041589092,21.54454449890435,14.16,4.24,1.84,0.32,25,360,500,0.1,0.08
seed_16,705.5320198482328,21.386024758344213,13.52,3.44,0.96,0.24,25,360,500,0.1,0.08
seed_17,719.9733617272364,21.193770671318156,17.04,5.44,2.8,0.8,25,360,500,0.1,0.08
seed_18,717.0757885096807,22.59356162985548,17.2,6.64,2.8,0.96,25,360,500,0.1,0.08
seed_19,690.5227132213348,21.76544491795352,12.48,4.8,2.08,0.24,25,360,500,0.1,0.08
