,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,1054.683583462594,25.458041596783783,55.48,15.88,8.28,3.68,50,360,500,0.1,0.08
seed_1,1020.6791054064151,26.314425166057976,65.04,18.24,6.72,1.88,50,360,500,0.1,0.08
seed_2,1018.9543343478985,24.960116956691454,55.92,16.72,7.8,3.36,50,360,500,0.1,0.08
seed_3,968.5368015517008,25.303859113469276,63.36,18.68,8.28,2.92,50,360,500,0.1,0.08
seed_4,1020.618209912057,25.630789931779354,64.96,20.16,8.32,2.48,50,360,500,0.1,0.08
seed_5,1053.8546992252566,25.41898938857306,53.92,15.08,6.24,2.12,50,360,500,0.1,0.08
seed_6,1008.3075913852407,25.76523640870349,58.56,16.92,6.28,1.72,50,360,500,0.1,0.08
seed_7,1025.0974472471662,24.23807098377636,74.44,27.68,12.72,4.44,50,360,500,0.1,0.08
seed_8,1048.2771775361923,25.597889722647306,63.92,19.56,9.48,3.08,50,360,500,0.1,0.08
seed_9,1058.760926431839,26.09628126441294,49.24,14.92,6.68,2.24,50,360,500,0.1,0.08
seed_10,1038.698824397345,24.452920365239663,56.08,15.92,6.08,1.72,50,360,500,0.1,0.08
seed_11,994.7062257023758,26.597898119776318,57.0,17.88,8.08,2.2,50,360,500,0.1,0.08
seed_12,1055.6766852005278,27.26111283549589,63.68,19.92,10.16,3.88,50,360,500,0.1,0.08
seed_13,938.4539068377262,25.941827786016532,72.64,24.0,10.04,2.56,50,360,500,0.1,0.08
seed_14,1041.9649795361902,25.390840545455163,47.96,12.48,4.96,1.28,50,360,500,0.1,0.08
seed_15,1015.8854496029927,27.08817732785635,60.84,17.08,8.64,2.8,50,360,500,0.1,0.08
seed_16,1005.2023267805989,25.18738873976714,54.96,17.96,7.44,3.04,50,360,500,0.1,0.08
seed_17,1037.0841572567595,25.933016717405895,67.04,17.16,6.72,2.04,50,360,500,0.1,0.08
seed_18,1018.247172779655,25.382171205292213,63.64,21.2,9.2,2.92,50,360,500,0.1,0.08
seed_19,1015.1130457358848,27.273374419294242,73.88,24.4,11.32,3.96,50,360,500,0.1,0.08
