,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,374.43977087970757,20.388871082662163,105.32,32.76,15.16,5.76,50,360,500,0.1,0.046
seed_1,359.7629210016487,20.018296328954374,128.32,39.2,15.2,4.4,50,360,500,0.1,0.046
seed_2,385.2217965055886,20.31912507694523,128.92,43.68,20.16,5.96,50,360,500,0.1,0.046
seed_3,353.3435834743606,20.190129137299596,133.72,42.56,18.44,6.0,50,360,500,0.1,0.046
seed_4,380.97411188330034,20.196512659401776,119.88,40.52,20.0,5.96,50,360,500,0.1,0.046
seed_5,378.11571028536156,20.3013109961747,126.4,40.76,16.36,5.36,50,360,500,0.1,0.046
seed_6,376.83750167909756,19.96526749656286,126.04,40.76,18.52,5.96,50,360,500,0.1,0.046
seed_7,370.1392452391964,20.565949044573358,126.84,36.76,15.48,4.68,50,360,500,0.1,0.046
seed_8,383.6188834663795,20.129277478086088,124.16,40.28,17.36,6.08,50,360,500,0.1,0.046
seed_9,389.19099767134,20.036455593686302,120.32,38.24,17.2,5.32,50,360,500,0.1,0.046
seed_10,368.7867451500565,19.87366416663837,125.64,44.04,20.76,6.2,50,360,500,0.1,0.046
seed_11,360.08766273566584,20.747711182954514,124.0,38.64,17.32,5.16,50,360,500,0.1,0.046
seed_12,363.4445918292403,20.179368184729473,132.72,44.4,19.48,6.0,50,360,500,0.1,0.046
seed_13,358.21918127029994,20.343144991908552,129.28,39.84,17.84,5.52,50,360,500,0.1,0.046
seed_14,389.58921083532897,20.095526868605447,128.84,42.04,19.04,5.8,50,360,500,0.1,0.046
seed_15,362.0206680851165,20.246357141340095,142.36,45.44,19.96,5.88,50,360,500,0.1,0.046
seed_16,370.5793933952338,20.019823542770332,123.68,34.88,15.08,4.12,50,360,500,0.1,0.046
seed_17,356.0104623567942,20.274037337700694,121.84,36.8,17.28,5.32,50,360,500,0.1,0.046
seed_18,375.54283684804295,20.228991694620305,136.4,46.84,21.88,6.76,50,360,500,0.1,0.046
seed_19,372.7840723428289,20.173463183217955,122.88,37.0,15.72,4.72,50,360,500,0.1,0.046
