,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,79.21471269111706,17.33695280891993,77.76,27.44,12.8,3.68,25,360,500,0,0.02
seed_1,86.19721615946096,17.07053739751684,98.64,34.24,16.24,5.92,25,360,500,0,0.02
seed_2,82.99001106150668,17.187044384062787,88.88,36.48,18.8,7.52,25,360,500,0,0.02
seed_3,82.51544799231993,17.32136969423647,100.72,33.68,14.4,4.16,25,360,500,0,0.02
seed_4,78.03758293272614,17.178905960985045,90.88,36.08,17.36,6.24,25,360,500,0,0.02
seed_5,81.63304507429433,17.290315390868315,104.08,37.28,16.64,5.68,25,360,500,0,0.02
seed_6,81.23325541223495,17.15172516888622,106.0,40.16,19.12,6.88,25,360,500,0,0.02
seed_7,76.21656542467791,17.11367705066134,77.84,27.04,13.12,4.8,25,360,500,0,0.02
seed_8,81.92249823752503,17.347785698174295,88.08,27.68,13.28,4.4,25,360,500,0,0.02
seed_9,79.69222670985997,17.127348552524097,86.4,31.84,15.52,5.6,25,360,500,0,0.02
seed_10,80.5242417870248,17.309974966961605,108.08,41.52,19.68,6.32,25,360,500,0,0.02
seed_11,84.37149862535911,17.197758547959285,98.72,37.12,18.56,5.92,25,360,500,0,0.02
seed_12,90.3157406479261,17.03382841528074,75.36,30.64,16.8,6.8,25,360,500,0,0.02
seed_13,80.50398687798719,17.288931284626454,86.96,31.12,13.76,4.32,25,360,500,0,0.02
seed_14,76.99819695128352,17.202190740105138,86.8,31.44,16.08,5.52,25,360,500,0,0.02
seed_15,89.20312928057733,17.537282135469418,90.0,35.2,18.32,6.32,25,360,500,0,0.02
seed_16,78.94155422970984,17.223345756191424,98.16,34.4,16.48,5.84,25,360,500,0,0.02
seed_17,86.05743291939538,17.138444708853413,93.12,31.6,13.04,3.36,25,360,500,0,0.02
seed_18,78.72775653492002,17.262344827560636,113.12,40.08,18.32,5.92,25,360,500,0,0.02
seed_19,75.2148960711162,17.270926291870985,89.36,33.6,14.48,5.76,25,360,500,0,0.02
