,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,157.21471437802364,19.0109441479036,156.08,48.4,21.76,6.64,50,360,500,0.8,0.034
seed_1,155.00051930671674,18.791236360746474,171.36,49.44,21.88,6.88,50,360,500,0.8,0.034
seed_2,151.57915707238396,18.598936610348787,177.96,55.92,22.68,6.2,50,360,500,0.8,0.034
seed_3,133.05335765956912,18.793660007776648,193.88,59.04,22.52,6.88,50,360,500,0.8,0.034
seed_4,145.17864240007097,18.835985342744877,171.68,49.92,21.16,5.6,50,360,500,0.8,0.034
seed_5,153.97886754065712,18.99859380292801,164.08,47.28,19.72,4.72,50,360,500,0.8,0.034
seed_6,145.33090784588995,18.57478222817456,177.0,53.88,20.6,5.2,50,360,500,0.8,0.034
seed_7,152.93151551885106,18.868513411938604,168.84,43.44,18.84,5.6,50,360,500,0.8,0.034
seed_8,146.6334875400858,18.570058156584192,162.2,46.6,19.88,5.76,50,360,500,0.8,0.034
seed_9,149.70845075115903,18.705220683955595,171.08,51.0,20.2,6.92,50,360,500,0.8,0.034
seed_10,144.4884129071239,18.490555244774264,167.48,51.16,20.8,5.32,50,360,500,0.8,0.034
seed_11,144.9944519067167,18.98660860465497,172.64,46.84,18.32,4.96,50,360,500,0.8,0.034
seed_12,147.69181600210743,18.835867993225232,165.48,48.24,18.6,5.32,50,360,500,0.8,0.034
seed_13,151.31802747005048,18.749670695349685,184.92,54.04,23.72,7.64,50,360,500,0.8,0.034
seed_14,151.48626057479166,18.628182744597233,175.08,51.12,23.52,7.72,50,360,500,0.8,0.034
seed_15,146.47391114226357,19.096534096040603,194.36,57.96,25.2,6.92,50,360,500,0.8,0.034
seed_16,149.10139137669228,19.46825870394637,172.56,46.36,16.4,4.52,50,360,500,0.8,0.034
seed_17,148.26579523710018,18.599759147022343,179.48,53.2,19.92,6.12,50,360,500,0.8,0.034
seed_18,148.81169972445852,18.70411538160981,195.68,61.8,29.4,9.84,50,360,500,0.8,0.034
seed_19,146.26337891198824,18.71072285589107,178.72,50.76,20.72,6.64,50,360,500,0.8,0.034
