,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,216.57864262027192,19.08775189962071,147.4,47.32,21.48,6.96,50,360,500,0.3,0.036000000000000004
seed_1,216.16728483820808,18.611363002863854,168.56,54.56,24.8,6.52,50,360,500,0.3,0.036000000000000004
seed_2,226.9422621497286,18.919719552781675,162.32,55.6,26.44,8.72,50,360,500,0.3,0.036000000000000004
seed_3,201.00463334107815,18.79078683199357,175.16,55.64,22.52,8.2,50,360,500,0.3,0.036000000000000004
seed_4,211.25953071380565,19.060325725755686,166.68,57.88,27.4,8.76,50,360,500,0.3,0.036000000000000004
seed_5,220.1147920303155,19.231961372064134,150.76,56.04,25.84,7.48,50,360,500,0.3,0.036000000000000004
seed_6,215.91936307008822,18.813127861325725,156.92,54.44,24.2,7.24,50,360,500,0.3,0.036000000000000004
seed_7,225.50814022428105,19.054583363320447,158.28,49.04,22.44,7.2,50,360,500,0.3,0.036000000000000004
seed_8,215.61048407109595,18.912878451977804,168.28,51.88,23.32,7.12,50,360,500,0.3,0.036000000000000004
seed_9,226.66292497858257,18.996498194976397,152.52,44.8,21.08,7.08,50,360,500,0.3,0.036000000000000004
seed_10,227.0931822988863,18.898632092746965,166.36,52.56,25.12,7.96,50,360,500,0.3,0.036000000000000004
seed_11,209.19448543362626,19.18121529551427,169.56,57.04,26.88,7.84,50,360,500,0.3,0.036000000000000004
seed_12,215.1979820591053,18.809676053300294,160.04,52.28,23.28,7.64,50,360,500,0.3,0.036000000000000004
seed_13,222.28770119944716,18.958774180142342,158.0,52.6,23.52,8.28,50,360,500,0.3,0.036000000000000004
seed_14,219.48474776604706,18.93552200073645,153.64,51.6,23.52,7.56,50,360,500,0.3,0.036000000000000004
seed_15,216.80063961247973,19.02186169132077,169.16,56.88,26.2,8.84,50,360,500,0.3,0.036000000000000004
seed_16,220.43041312951237,19.943691498398213,159.08,50.44,22.0,6.48,50,360,500,0.3,0.036000000000000004
seed_17,207.14176165846163,18.950796746624704,167.4,57.88,24.52,7.76,50,360,500,0.3,0.036000000000000004
seed_18,209.69650737895924,18.82207324131876,167.76,54.92,23.76,6.4,50,360,500,0.3,0.036000000000000004
seed_19,209.74848292178908,19.061243060955366,159.56,53.52,24.12,8.04,50,360,500,0.3,0.036000000000000004
