,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,324.27789286103825,19.941045205027716,124.4,41.08,17.56,4.76,50,360,500,0.2,0.044000000000000004
seed_1,310.95203938558666,19.587118729898254,142.44,45.24,19.04,5.72,50,360,500,0.2,0.044000000000000004
seed_2,331.13779735449447,19.788926956585517,126.48,40.24,17.56,6.0,50,360,500,0.2,0.044000000000000004
seed_3,282.3310472384151,19.797140334791393,159.32,50.72,22.8,6.52,50,360,500,0.2,0.044000000000000004
seed_4,305.5947203575095,19.489473181483675,124.64,43.24,19.88,7.0,50,360,500,0.2,0.044000000000000004
seed_5,298.57829724652095,20.19470764597354,140.76,47.8,20.64,7.12,50,360,500,0.2,0.044000000000000004
seed_6,320.24733338310915,19.76851938177307,133.96,41.36,18.08,5.92,50,360,500,0.2,0.044000000000000004
seed_7,323.40181127736315,19.983525252319264,135.56,43.4,19.0,6.56,50,360,500,0.2,0.044000000000000004
seed_8,336.52838653460975,19.740109229775772,138.68,49.0,21.72,6.88,50,360,500,0.2,0.044000000000000004
seed_9,318.6721228606125,19.64798494322674,131.16,40.24,18.32,5.24,50,360,500,0.2,0.044000000000000004
seed_10,313.7658944320259,20.09156935717312,124.52,36.28,14.52,3.48,50,360,500,0.2,0.044000000000000004
seed_11,302.48013893122425,20.445497500320553,128.8,38.04,16.44,5.44,50,360,500,0.2,0.044000000000000004
seed_12,309.0314657086054,19.706317227536996,133.28,43.4,18.56,5.8,50,360,500,0.2,0.044000000000000004
seed_13,317.90972059178074,19.489604553506883,147.36,46.96,20.36,5.24,50,360,500,0.2,0.044000000000000004
seed_14,322.0656746534874,19.786089300713737,126.28,44.0,20.68,6.36,50,360,500,0.2,0.044000000000000004
seed_15,304.6785167761528,19.87411886386731,143.12,45.72,21.92,7.0,50,360,500,0.2,0.044000000000000004
seed_16,307.68684301309,20.044488387773196,130.44,39.72,16.04,4.68,50,360,500,0.2,0.044000000000000004
seed_17,295.91410268209756,19.813276231028684,142.08,45.36,17.4,4.48,50,360,500,0.2,0.044000000000000004
seed_18,307.40215115564484,19.774718449226963,144.76,47.6,20.92,8.0,50,360,500,0.2,0.044000000000000004
seed_19,298.86502861587246,20.024113605742617,144.08,49.96,21.24,4.56,50,360,500,0.2,0.044000000000000004
