,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,200.9778425123892,19.26843520310394,157.68,46.92,21.32,6.6,50,360,500,0.9,0.08
seed_1,212.92493085484514,20.41426115210406,197.52,59.36,25.0,7.6,50,360,500,0.9,0.08
seed_2,206.7101045538436,19.34368148670472,165.56,52.92,22.68,5.08,50,360,500,0.9,0.08
seed_3,186.5046043513639,19.215890452553523,196.08,62.16,27.4,9.96,50,360,500,0.9,0.08
seed_4,181.14599465768464,19.610003975025627,164.2,49.4,19.6,5.64,50,360,500,0.9,0.08
seed_5,191.0700634820089,19.60748749760364,148.64,43.36,18.32,4.48,50,360,500,0.9,0.08
seed_6,193.85526592378784,19.35475990737699,158.8,43.48,17.88,4.44,50,360,500,0.9,0.08
seed_7,199.7389932168358,19.218677416025276,161.2,47.6,19.88,6.6,50,360,500,0.9,0.08
seed_8,210.40630509890008,19.16131457259642,164.48,43.96,18.64,6.04,50,360,500,0.9,0.08
seed_9,203.76228790450475,19.234002143890724,151.72,40.8,15.44,3.6,50,360,500,0.9,0.08
seed_10,182.84033432415578,19.05958369109561,154.48,47.32,21.04,6.88,50,360,500,0.9,0.08
seed_11,200.3467951536346,19.42502236666842,160.72,46.92,18.44,5.2,50,360,500,0.9,0.08
seed_12,194.07446450099476,19.274544745646942,180.16,52.84,20.96,6.96,50,360,500,0.9,0.08
seed_13,204.4309524418979,19.04155656685391,176.64,56.76,25.44,8.8,50,360,500,0.9,0.08
seed_14,205.17657742015908,19.52966893737791,140.16,36.6,15.64,4.52,50,360,500,0.9,0.08
seed_15,190.29154920083064,19.49780413679987,198.44,59.28,25.64,6.24,50,360,500,0.9,0.08
seed_16,190.9809527875629,19.542545054591056,162.24,43.68,17.28,4.88,50,360,500,0.9,0.08
seed_17,195.0173787809139,19.135232987613186,173.2,52.88,22.76,6.52,50,360,500,0.9,0.08
seed_18,199.54512616102343,19.222847482656718,177.92,50.68,21.92,6.32,50,360,500,0.9,0.08
seed_19,193.3593934905825,19.351861348050683,186.6,54.52,23.64,6.68,50,360,500,0.9,0.08
